,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.9095308513,0.005044825899249749,0.006563391093517693,0.006542882213283488,2.0508880234204703e-05
1,29150.1705144671,0.005503049492525944,0.00543233774947114,0.00541134532254199,2.0992426929150495e-05
2,29150.4315027851,0.00647199144312422,0.0036312587531985765,0.0036089827160308927,2.227603716768392e-05
3,29150.744694974,0.005137776826988467,0.00665319446282782,0.0066238740718087144,2.9320391019105475e-05
4,29151.0056936376,0.007439565992134435,0.0055908060434398145,0.005559011077604854,3.1794965834960275e-05
5,29151.3188982414,0.005487672530603208,0.00292714023746008,0.0029033330418445484,2.3807195615531956e-05
6,29151.5799072512,0.007117445464580602,0.0042688824200523565,0.004243105568753395,2.577685129896191e-05
7,29151.8931242708,0.0063128520774818585,0.003844582280880767,0.0038223589242016567,2.2223356679110344e-05
8,29152.1541436273,0.007470064193047739,0.004091556672352113,0.004070321144961564,2.123552739054923e-05
9,29152.415167687,0.007533858684616737,0.0066334806931565675,0.0066165316637702585,1.6949029386309006e-05
10,29152.7284027673,0.006329650861841497,0.005593834129954722,0.005570640074197559,2.3194055757163174e-05
11,29152.9894371747,0.007036831497575128,0.005036144623517725,0.005013781272165862,2.2363351351862507e-05
12,29153.3026846724,0.007022204332177483,0.007784028459602294,0.007761022041601634,2.300641800065989e-05
13,29153.5637294281,0.006557799016118661,0.007511316306725806,0.007484282982060052,2.703332466575397e-05
14,29153.8247788878,0.0089508046079797,0.006513535362011838,0.006484543256783478,2.899210522836026e-05
15,29154.1380444487,0.007861660581585514,0.008330986266552712,0.00831017819414487,2.080807240784323e-05
16,29154.3991042575,0.008225614686316022,0.0101987752887163,0.010171782704483738,2.6992584232562297e-05
17,29154.6601687707,0.009333855130978735,0.009748630145359333,0.009722700544603663,2.592960075566943e-05
18,29154.9734523964,0.008393219890568765,0.009111345091558696,0.009085819886761598,2.552520479709828e-05
19,29155.2345272597,0.00793212890398148,0.006856593449150537,0.006833169044717927,2.3424404432610053e-05
20,29155.4956068277,0.009023041243235363,0.00913225808902144,0.009099928743697269,3.232934532417147e-05
21,29155.8089085197,0.008213173925516543,0.011258410362579607,0.011229063315981539,2.9347046598067505e-05
22,29156.1222169871,0.009803663886793398,0.008419144899410145,0.008386415928022473,3.27289713876733e-05
23,29156.3833125523,0.008953266679107253,0.009502319927997273,0.009472030143974812,3.0289784022460887e-05
24,29156.6444128228,0.011990199049918457,0.009689692978888099,0.009657315855055464,3.2377123832634954e-05
25,29156.9577393586,0.009157481252445742,0.007934073333237259,0.007898416745354315,3.565658788294451e-05
26,29157.2188499813,0.008956066345094662,0.011308216186270106,0.011276309196802753,3.190698946735365e-05
27,29157.4799653097,0.009147703118367814,0.009758930734927325,0.009724815108594199,3.411562633312596e-05
28,29157.7933099156,0.010967447403692158,0.007909250670391492,0.007868012814166344,4.123785622514818e-05
29,29158.0544355971,0.012155983913122786,0.007598662027240353,0.007557907022936236,4.07550043041172e-05
30,29158.3155659847,0.012083999883291854,0.010458540156158413,0.010419118349894457,3.9421806263955916e-05
31,29158.6289286621,0.009603158497833043,0.009757448505242705,0.009719818972781478,3.762953246122769e-05
32,29158.8900694037,0.01080099108382695,0.010442606041464086,0.010403809180354258,3.879686110982746e-05
33,29159.1512148519,0.011676697218145482,0.008354370461413053,0.008313981269127047,4.03891922860062e-05
34,29159.4123650067,0.012653432233088013,0.010821530657439626,0.010778195696852106,4.333496058751959e-05
35,29159.7257514055,0.011384612351849083,0.01009719569155221,0.010045837711878974,5.1357979673235225e-05
36,29159.9869119155,0.01202883095053417,0.011196812425802906,0.011145427072867838,5.138535293506811e-05
37,29160.2480771325,0.012901524123105714,0.010553161207878997,0.010503621014580336,4.954019329866139e-05
38,29160.5614816065,0.015216605074292998,0.011008242934057083,0.010960597845292455,4.764508876462759e-05
39,29160.8226571796,0.013315588287252546,0.011167991461013015,0.011119214450282008,4.877701073100651e-05
40,29161.0838374601,0.013622442195784446,0.012717485039627364,0.012663610194051251,5.38748455761132e-05
41,29161.3450224483,0.015462955390029627,0.013618933676188367,0.013564493983173944,5.443969301442414e-05
42,29161.6062121443,0.012401256261834094,0.01417872610131277,0.014124792546834849,5.3933554477921815e-05
43,29161.9196459938,0.014343783381680979,0.012848928759033738,0.012795920844514664,5.30079145190742e-05
44,29162.1808460472,0.015047148611331473,0.014157127467097073,0.01409843842263768,5.868904445939403e-05
45,29162.4420508087,0.015834016568842087,0.015799998915652647,0.015750369608862554,4.962930679009378e-05
