,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.0072707235362296264,0.006240862062495429,0.005564061164638526,0.0006768008978569025
1,29150.1183173677,0.006087104134884138,0.006017870225482942,0.005322183530017381,0.000695686695465561
2,29150.4315027851,0.005394305946673898,0.003927373972734591,0.003186628939686306,0.0007407450330482848
3,29150.6924958056,0.004347228432786263,0.006504789184904117,0.005572469949795338,0.0009323192351087792
4,29150.9534935286,0.004918442123761354,0.0064888075224929665,0.005422396672915519,0.001066410849577448
5,29151.2666970039,0.0045660910954783635,0.0033796882343721515,0.002555899103452164,0.0008237891309199879
6,29151.5799072512,0.004134394522431477,0.004603698956732622,0.0037465413562312974,0.0008571576005013243
7,29151.8409209639,0.004931483982419187,0.0044138529997273124,0.003649415262756304,0.0007644377369710085
8,29152.1019393797,0.0075487902824199725,0.003912075087099629,0.0031976837166784646,0.0007143913704211642
9,29152.415167687,0.007892741434748567,0.006405815043942361,0.005842208993261526,0.0005636060506808344
10,29152.6761964502,0.007393048023640923,0.006010213836584461,0.005277304319450607,0.0007329095171338544
11,29152.9372299169,0.0069171086240291035,0.004947540483696023,0.004184999781974451,0.0007625407017215711
12,29153.2504762858,0.008238472194512316,0.00737306493723572,0.006627333064298508,0.0007457318729372111
13,29153.5115201007,0.007713692154443484,0.007673665371947348,0.006802988536348713,0.0008706768355986341
14,29153.8247788878,0.006495335639481242,0.006689741424418375,0.005725666989461148,0.0009640744349572273
15,29154.0858330515,0.005334723405482296,0.007561944944257411,0.006847167246396085,0.000714777697861326
16,29154.3468919194,0.005963442544718434,0.009762820076225026,0.008914478124661939,0.000848341951563088
17,29154.6601687707,0.006009081209562334,0.009447104616633676,0.008584867638660265,0.0008622369779734117
18,29154.9212379884,0.007618515825398937,0.009290432626719055,0.008444628899376982,0.000845803727342073
19,29155.2345272597,0.008414258823206565,0.006812425318037341,0.0060334936299208325,0.0007789316881165086
20,29155.4956068277,0.007899699234268632,0.009110025552780284,0.008034977877544577,0.0010750476752357072
21,29155.8089085197,0.008716315411738956,0.010890820358254253,0.009914943058422325,0.0009758772998319288
22,29156.1222169871,0.008867165825278297,0.008493302825234328,0.0074049663850631305,0.0010883364401711984
23,29156.3833125523,0.009930440352322245,0.009370758961119937,0.008363532815021887,0.00100722614609805
24,29156.6444128228,0.01190972819826323,0.009603771274123624,0.008527134820212232,0.0010766364539113924
25,29156.9577393586,0.010852853741306373,0.008159765474406066,0.006974077006977147,0.0011856884674289199
26,29157.2188499813,0.013157210044026283,0.011017662901946387,0.00995665982543179,0.0010610030765145972
27,29157.5321889401,0.010580249081276027,0.009402606835579029,0.008223799442731354,0.0011788073928476754
28,29157.7933099156,0.009368612907090939,0.00831851357763936,0.006947231201766317,0.0013712823758730427
29,29158.0544355971,0.009447524032572733,0.00802864272280226,0.006673416621189722,0.0013552261016125384
30,29158.367792627,0.009972588539424666,0.010631352112974942,0.009319778781960745,0.0013115733310141966
31,29158.6289286621,0.01268332773855962,0.009833618083575031,0.008582323292820212,0.0012512947907548186
32,29158.8900694037,0.011840762412090481,0.010476379131960093,0.009186267163272043,0.0012901119686880493
