,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.006425898528980501,0.0062921126094688615,0.006030613456759184,0.00026149915270967737
1,29150.1183173677,0.004729703769393969,0.0060372502904324984,0.005768454131929022,0.000268796158503477
2,29150.4315027851,0.003505446842549144,0.0037400366644984432,0.003453831077110195,0.000286205587388248
3,29150.6924958056,0.006156943855258507,0.006399952455224392,0.006039727327261533,0.00036022512796285845
4,29151.0056936376,0.005612753378512748,0.005728533015371378,0.005320026924082151,0.0004085060912892261
5,29151.2666970039,0.007803252490198695,0.0030885056667292235,0.0027702138907739187,0.0003182917759553047
6,29151.5799072512,0.006343696939117015,0.004391877258297423,0.004060692729761014,0.00033118452853640875
7,29151.8409209639,0.005935739363205538,0.004250782375812069,0.00395542251274125,0.0002953598630708187
8,29152.1019393797,0.005641377183925833,0.0037418359915812305,0.0034658128086041034,0.00027602318297712707
9,29152.415167687,0.007833431923170788,0.006549847728140268,0.006332084268928299,0.00021776345921196912
10,29152.6761964502,0.007469573903373352,0.006002989890612837,0.005719811753068634,0.00028317813754420246
11,29152.9894371747,0.0072692457961129504,0.005085564182384208,0.0047982367703562345,0.0002873274120279739
12,29153.2504762858,0.006268101471520261,0.007471174185749762,0.007183041806583042,0.0002881323791667198
13,29153.5115201007,0.007619660079847412,0.007709834199023292,0.00737342617191526,0.0003364080271080329
14,29153.8247788878,0.0059766030275961776,0.006578264650350988,0.00620577009739063,0.0003724945529603581
15,29154.0858330515,0.007460582740180704,0.007697481762921382,0.007421309312562089,0.0002761724503592932
16,29154.3991042575,0.00915632669426139,0.010081298049728661,0.00973449361735796,0.0003468044323707007
17,29154.6601687707,0.00752129619906706,0.009637864757245347,0.009304717682693635,0.0003331470745517131
18,29154.9734523964,0.008880282517086623,0.009023168123781606,0.00869521678409014,0.0003279513396914663
19,29155.2345272597,0.00959420061278249,0.006840368288363327,0.006539408320511374,0.000300959967851952
20,29155.4956068277,0.010389356039225379,0.009124090967929183,0.008708719095511713,0.00041537187241746904
21,29155.8089085197,0.008963899949538752,0.011123376192610652,0.01074632130414534,0.00037705488846531156
22,29156.1222169871,0.008380899124133537,0.008446386809806123,0.008025880486795884,0.00042050632301023956
23,29156.3833125523,0.008026173868588737,0.009453991013300043,0.009064823704826168,0.00038916730847387654
24,29156.6966334415,0.009598836011419585,0.009209177753223526,0.008774502305527357,0.0004346754476961682
25,29156.9577393586,0.011367130561199791,0.008016981330170364,0.00755886058802582,0.0004581207421445447
26,29157.2188499813,0.011528528709350479,0.011201481451596308,0.01079153606528036,0.0004099453863159476
27,29157.5321889401,0.01001313570794086,0.009368835609388776,0.008913373544527942,0.00045546206486083346
28,29157.7933099156,0.012175730219664314,0.008059593379194811,0.0075297637342401575,0.0005298296449546544
29,29158.0544355971,0.010669673450761686,0.007756615414559574,0.00723298951745468,0.0005236258971048933
30,29158.367792627,0.011717120098820892,0.010608011431199828,0.010101251886608714,0.0005067595445911149
31,29158.6289286621,0.01187571934097775,0.009785429396088386,0.009301959990819363,0.0004834694052690239
32,29158.9422981168,0.010976964008765626,0.010123497574899767,0.009615976908941478,0.0005075206659582893
33,29159.2034445063,0.010132572894699366,0.008649745613570048,0.008130087678333052,0.0005196579352369955
34,29159.4645956025,0.010233709309324572,0.011195669224629631,0.010620610354554489,0.0005750588700751415
35,29159.7779831309,0.010878020655533288,0.01033375950170837,0.009665204786349408,0.0006685547153589623
36,29160.0391445823,0.012401502230197935,0.011353526072320987,0.010701294241557224,0.0006522318307637624
37,29160.3525445373,0.012711164547343752,0.010603324177789222,0.009966265900813757,0.0006370582769754639
38,29160.6137163445,0.014843461026086854,0.011146941084676029,0.010543643990831499,0.0006032970938445296
39,29160.8748928591,0.012319284786691906,0.011443410856228006,0.010797511747424562,0.0006458991088034429
40,29161.1883108905,0.012575711106960858,0.01333165331475951,0.01263987535265047,0.0006917779621090416
41,29161.4494977618,0.01305403287810542,0.013920320848326789,0.013207883977113689,0.000712436871213101
42,29161.7106893408,0.013100914119556663,0.014021679944184675,0.01336720383657977,0.0006544761076049058
43,29162.0241254502,0.015940308864280033,0.013035836344083788,0.012296200143224705,0.0007396362008590836
44,29162.2853273868,0.014246283273421801,0.015101422733224614,0.014404434887384956,0.0006969878458396578
45,29162.5465340317,0.014155910002986289,0.015627007867305396,0.0149727377325881,0.0006542701347172967
46,29162.8599882205,0.015255191648586724,0.01458605377149984,0.013851766519553261,0.0007342872519465789
47,29163.1212052239,0.01544006298345391,0.01564114561210626,0.014758773164638783,0.0008823724474674784
48,29163.3824269358,0.015241854637698312,0.016069928557378196,0.015191547211036022,0.0008783813463421748
49,29163.6958992057,0.015187010663097874,0.015412661428975459,0.014583937507196424,0.0008287239217790348
50,29163.9571312771,0.01551936939570821,0.01437971513539385,0.013555662171727241,0.0008240529636666094
51,29164.2706159786,0.01636243872218881,0.014810917341379848,0.014050101779913327,0.0007608155614665197
52,29164.5318584099,0.015614211651051849,0.01739693907271718,0.016633446671295436,0.0007634924014217429
53,29164.7931055506,0.017467101374485462,0.01819104842192969,0.01739424802188154,0.000796800400048151
54,29165.0543574006,0.015073693092056887,0.018226937303127293,0.017420799967783767,0.0008061373353435246
55,29165.3678658373,0.01764534569689289,0.01805725814335504,0.01721405964403099,0.0008431984993240499
56,29165.6291280485,0.017691135122174642,0.018636519194365105,0.017716900941594567,0.000919618252770536
57,29165.942648919,0.01755712830880731,0.019851384429450874,0.018938194666149356,0.0009131897633015159
58,29166.203921492,0.01884471976791035,0.01881475588196979,0.01783229054265537,0.0009824653393144232
59,29166.4651987752,0.01916997278836637,0.019412739689051266,0.01844451871754868,0.0009682209715025863
60,29166.7787377324,0.018962745403729653,0.020713103404972445,0.019705662881306697,0.0010074405236657493
61,29167.0400253783,0.01999196504072034,0.019161606887617824,0.01814077660557798,0.0010208302820398417
62,29167.3013177346,0.018951914349663385,0.020542518609062806,0.019534663278572915,0.0010078553304898896
63,29167.6148747802,0.022140213192360435,0.019690064093805734,0.018684898168021893,0.0010051659257838397
64,29167.8761775001,0.020723698588371108,0.020148431434302238,0.019095807633325336,0.0010526238009769015
65,29168.137484931,0.021026019564704977,0.021864366494685764,0.020849089617834722,0.0010152768768510426
66,29168.3987970728,0.020419589876270138,0.01985350352950617,0.01878459662443675,0.0010689069050694208
67,29168.7123778618,0.022174216917538535,0.020370104491230053,0.019226274085111003,0.0011438304061190516
68,29168.9737003685,0.023173696886596488,0.023598859818991732,0.022540638410018087,0.0010582214089736451
69,29169.2872935955,0.024006126963977657,0.024033060921319585,0.02287679368103021,0.0011562672402893727
70,29169.5486264676,0.024233881713075375,0.024006708244378304,0.02278913772675053,0.0012175705176277766
71,29169.8099640513,0.024502999104145592,0.02399532471174337,0.02278770612050011,0.0012076185912432587
72,29170.0713063469,0.02413553034747148,0.025560117114601953,0.024182453617938488,0.0013776634966634635
73,29170.3849233214,0.02485421821192517,0.02627717222424539,0.02499823055649869,0.001278941667746702
74,29170.6462759836,0.026222675604376813,0.026928061786575645,0.025635127208764565,0.0012929345778110784
75,29170.907633358,0.02463681475616172,0.02633681735822709,0.024934758501047535,0.0014020588571795555
76,29171.2212684276,0.028534339153394952,0.025214339254531183,0.023870897289293775,0.0013434419652374097
77,29171.4826361695,0.026754724545361343,0.02710893991343827,0.025769660108675457,0.0013392798047628146
78,29171.744008624,0.028203476247957476,0.02681610186095831,0.025428502755042378,0.0013875991059159323
79,29172.0576617903,0.02677977597676071,0.028951607996370858,0.02748580882848658,0.0014657991678842792
80,29172.3190446132,0.02918936571530235,0.028593445361674484,0.027029164410142602,0.0015642809515318834
81,29172.5804321491,0.02963736185832675,0.03141152207757379,0.029824976978534593,0.0015865450990391957
82,29172.8418243983,0.03110027838617877,0.03294013543421413,0.031338711005299856,0.0016014244289142769
83,29173.1555013189,0.031014643637912315,0.03285799701632205,0.031222634849867224,0.0016353621664548265
