,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.752942939,0.005141576411622323,0.005557151499953713,0.0012705156229756303,0.004286635876978083
1,29150.0139237334,0.005764835635489538,0.00595295815202331,0.0014723967361085027,0.004480561415914807
2,29150.27490923,0.005129426909648199,0.005480786864715315,0.000906409526844772,0.0045743773378705424
3,29150.5880980331,0.0055701539891261425,0.006624840084799636,0.0011537345528804057,0.00547110553191923
4,29150.8490938751,0.005754068863676005,0.008248345559887422,0.0014845023138606323,0.00676384324602679
5,29151.162295093,0.005100145880403174,0.006820802805568767,0.0007803135810387561,0.0060404892245300105
6,29151.423301281,0.006137750665861768,0.005886314634178037,0.0007353323383293171,0.00515098229584872
7,29151.6843121719,0.004975537967928148,0.006534489894024772,0.0009963778150525464,0.005538112078972225
8,29151.997531449,0.006266390898096311,0.00540874402784226,0.0007387866749830112,0.0046699573528592485
9,29152.2585526868,0.005542610495373399,0.005420986486278506,0.0011553908321296268,0.00426559565414888
10,29152.5195786279,0.006237320133025742,0.005294068594778693,0.001484966876084656,0.003809101718694037
11,29152.8328159658,0.004488058981576092,0.006208502857543194,0.0010722539667071846,0.0051362488908360095
12,29153.0938522547,0.0067064179326322085,0.00601382037245768,0.0013261299963446141,0.004687690376113066
13,29153.4071020102,0.005996829676341953,0.00703185198566078,0.0017435269034795523,0.005288325082181228
14,29153.6681486475,0.007829673773262833,0.00770038535135964,0.001531978614199337,0.006168406737160303
15,29153.9291999888,0.008830292537554688,0.007212654038165187,0.0014625332312345766,0.00575012080693061
16,29154.2424678077,0.007992092585399728,0.0068731384691874545,0.0020688649070688455,0.004804273562118609
17,29154.5035294983,0.005285234402470887,0.008253988740678828,0.0021907431357902117,0.006063245604888616
18,29154.7645958932,0.007338703669456373,0.007568052648030752,0.002175523086582384,0.005392529561448368
19,29155.0778817772,0.00854072832561331,0.007075940711602039,0.0017248872526945808,0.005351053458907458
20,29155.3389585223,0.007043322665264301,0.007139645094263525,0.0016159488823573995,0.005523696211906125
21,29155.6000399722,0.008486340116412408,0.009762273683187439,0.0022765846568095246,0.007485689026377915
22,29155.9133439227,0.009870251443303571,0.008374143303373837,0.0022620774994670106,0.0061120658039068255
23,29156.2266546485,0.01014705389387754,0.009042182300459764,0.001883187082072984,0.0071589952183867805
24,29156.4877520958,0.008533464527917933,0.008514728894753567,0.002188219623463003,0.006326509271290565
25,29156.8010752437,0.008196655273326681,0.009497677922784404,0.001765916137580964,0.00773176178520344
26,29157.062183043,0.00869226024244221,0.009443202417494809,0.002050931225594022,0.0073922711919007875
27,29157.323295548,0.008942121945581558,0.009267886299871393,0.002451249052517329,0.006816637247354064
28,29157.6366367656,0.011273018997827374,0.01015720256798178,0.0019142092560823834,0.008242993311899397
29,29157.8977596234,0.011067942401250168,0.010678672196249902,0.0016182605508875923,0.00906041164536231
30,29158.1588871874,0.010067315070000249,0.010493322934112353,0.0019169009641039178,0.008576421970008435
31,29158.4722464763,0.010929976609758467,0.010712102176923848,0.002256212413178476,0.008455889763745372
32,29158.733384394,0.010899439663652599,0.010248585094752674,0.0022190127819610903,0.008029572312791583
33,29158.9945270182,0.0110299267583132,0.010740279164192257,0.002093080240063184,0.008647198924129074
34,29159.30790438,0.009043120579019613,0.011007000009486387,0.0021080683355330907,0.008898931673953296
35,29159.5690573589,0.011925522477595105,0.012711664527565671,0.002392727069666928,0.010318937457898743
36,29159.8302150446,0.011891626974371825,0.013579519923970041,0.0022722163895252377,0.011307303534444804
37,29160.1436104808,0.013077233782064875,0.013144230476935265,0.0023979686547494954,0.010746261822185769
38,29160.4047785222,0.013055721019381973,0.012994297706476102,0.0023146268864581514,0.01067967082001795
39,29160.7181863854,0.013523899291176611,0.012513445437737252,0.0024257955915513115,0.010087649846185941
40,29160.979364783,0.01114917877826385,0.014044114185690989,0.0026196281453811214,0.011424486040309868
41,29161.2405478881,0.01143762315491257,0.014563017409216299,0.00293989772479227,0.011623119684424029
42,29161.5017357009,0.01472677812980121,0.01506551541269789,0.003067515857054455,0.011997999555643435
43,29161.8151672907,0.013639048483314292,0.013716677956089319,0.0029409648580972733,0.010775713097992046
44,29162.0763654608,0.012825356930698115,0.01567257457531815,0.002896085444417681,0.012776489130900466
45,29162.3898094798,0.015782736296357576,0.01428387177275944,0.0034390678642606484,0.010844803908498792
46,29162.651018008,0.017316255634391212,0.014868881036177724,0.0033333528237422575,0.011535528212435467
47,29162.9122312445,0.016826028079008532,0.01585813648512207,0.0032085114957605704,0.012649624989361497
48,29163.1734491896,0.017751667160892444,0.018712550187588974,0.0034288335126333286,0.015283716674955644
49,29163.4346718433,0.01718595987006319,0.017832540080859525,0.0034883607600497907,0.014344179320809733
50,29163.7481452433,0.016622178556746418,0.01733775913044893,0.003306311049628829,0.014031448080820103
51,29164.0616254241,0.015934905270743753,0.016536607243728126,0.0030570662486263723,0.013479540995101754
52,29164.3228640881,0.01631181089670816,0.016046785593830597,0.003351195267839373,0.012695590325991225
53,29164.5841074613,0.016476955324064416,0.0168412610272293,0.003889643748718361,0.012951617278510939
54,29164.8453555438,0.018485720187750857,0.017475286728604177,0.004007241562879458,0.01346804516572472
55,29165.1066083358,0.020753989578123,0.01755194328086851,0.003999228098952575,0.013552715181915934
56,29165.3678658373,0.0209781191129721,0.018130754966198915,0.003957487011762825,0.014173267954436089
57,29165.681381056,0.01983381844461698,0.01977940351627754,0.004145582983616637,0.0156338205326609
58,29165.942648919,0.02199482867729828,0.019703609613030033,0.00435386311929681,0.015349746493733225
59,29166.203921492,0.02153303759306702,0.020613812467954122,0.004099617386710423,0.016514195081243698
60,29166.517454797,0.021338166590552696,0.020272302758467642,0.004343523971692554,0.015928778786775087
61,29166.7787377324,0.020695906387727628,0.02146430424151686,0.00453030293397348,0.01693400130754338
62,29167.0400253783,0.024143165097531907,0.021329606751990478,0.004170537879178301,0.017159068872812176
63,29167.3535767711,0.024025900489159594,0.02162771462299381,0.004497651961637579,0.017130062661356228
64,29167.6148747802,0.023427691484499226,0.02119139836844818,0.00429563062666036,0.016895767741787818
65,29167.8761775001,0.02339417961969339,0.02208358214419777,0.0043900981087985815,0.01769348403539919
66,29168.1897469824,0.0253879135305771,0.02154055441049326,0.0047396954034409165,0.016800859007052346
67,29168.4510600665,0.02310434830596787,0.022796556178899842,0.004237231728548821,0.01855932445035102
68,29168.7123778618,0.02517493696059579,0.02364666199919661,0.004420092154310769,0.01922656984488584
69,29169.0259654352,0.023975917933895502,0.02297894226718993,0.005241127700062825,0.017737814567127103
70,29169.2872935955,0.026644072456385944,0.02469496101412593,0.0052593412440538395,0.01943561977007209
71,29169.5486264676,0.0251279416231548,0.025705251784044588,0.005239189268997461,0.020466062515047127
72,29169.8099640513,0.025850720672769237,0.025537641385742715,0.0052388601448245965,0.02029878124091812
73,29170.1235753714,0.027492938225597462,0.02932352332538959,0.005605910947883483,0.02371761237750611
74,29170.3849233214,0.028149481512389482,0.027244702592850587,0.005747056463737792,0.021497646129112796
75,29170.6462759836,0.02971352238731543,0.027626330099370842,0.005893478068013538,0.021732852031357306
76,29170.9599053983,0.031454241985247315,0.029121890309006995,0.00565040200774893,0.023471488301258066
77,29171.273541599,0.03129895416825529,0.028030788095447623,0.005573645068064745,0.02245714302738288
78,29171.4826361695,0.03203578371945818,0.028436272878047952,0.005924406983973044,0.022511865894074907
79,29171.7962836804,0.03224659783790556,0.029432746936551478,0.005912080717083654,0.023520666219467825
80,29172.0576617903,0.03254958090289709,0.03095746857541141,0.006318947052344477,0.024638521523066934
81,29172.3190446132,0.03258419632527709,0.032507860499873545,0.006213965171721279,0.026293895328152267
82,29172.6327102219,0.03323322814100673,0.03356309956346793,0.006969812245681038,0.026593287317786894
83,29172.8941034137,0.034821872670676636,0.03432517546180266,0.007232496575642825,0.027092678886159835
84,29173.2077814655,0.03403718204448843,0.03459755048301022,0.0071137923097116295,0.027483758173298588
85,29173.4691850269,0.03601334477612912,0.034171780754244756,0.00701894894400418,0.02715283181024058
86,29173.7305933019,0.0369611888857914,0.033970769423962065,0.007394605246130627,0.02657616417783144
87,29174.0442894541,0.03734524201292996,0.03525514570081122,0.0071169533629110915,0.02813819233790013
88,29174.2534239934,0.03953039291748397,0.03479210104116884,0.007086365101421149,0.02770573593974769
89,29174.5671314591,0.04053118818771564,0.03541153631587604,0.006896948090739344,0.028514588225136694
90,29174.8808457133,0.03996850327186463,0.03847307455282168,0.007639019118144729,0.030834055434676953
91,29175.1422794441,0.04062646485334684,0.03733462596903286,0.007583803084460875,0.029750822884571985
92,29175.4037178895,0.042085222780136086,0.04119324751371145,0.007997824086502289,0.033195423427209166
93,29175.7174502471,0.043850947489845506,0.04327969812649113,0.008122131083870169,0.03515756704262096
94,29175.9788990647,0.04287505639976804,0.04290586930564984,0.008429806649386216,0.03447606265626362
95,29176.2403525972,0.04448119072905727,0.0433275529305645,0.008782785429030444,0.034544767501534054
96,29176.5541030599,0.043752999262180424,0.04438978076603943,0.00868102094145871,0.035708759824580716
97,29176.8155669655,0.04562759240775522,0.04318422194587082,0.008690567053652006,0.03449365489221882
98,29177.0770355864,0.04669463610665041,0.04562434880630356,0.009006745209369112,0.036617603596934445
99,29177.3385089227,0.04786858052620617,0.04673165453444385,0.009431238461537345,0.0373004160729065
100,29177.6522831507,0.05004492774328787,0.0485159507482757,0.009513156129107081,0.03900279461916862
101,29177.9137668613,0.05147055979117468,0.04862678811333615,0.009475381818474073,0.03915140629486208
102,29178.2275535389,0.05247944355456702,0.05165543076400915,0.0105834923720489,0.04107193839196025
103,29178.4890476245,0.05320778456035832,0.052624054072062075,0.010530488292365213,0.04209356577969686
104,29178.8028467524,0.053717642681727254,0.05416045888417759,0.01046776285027214,0.04369269603390545
105,29179.0643512135,0.05499832813431338,0.0555875781018693,0.010699534408840168,0.04488804369302914
106,29179.3781627924,0.05711690558004863,0.05682575579247007,0.010497395108392687,0.04632836068407738
107,29179.6396776297,0.05893528914174624,0.05595555233469571,0.010782505863246267,0.04517304647144944
108,29179.9011971836,0.06079076366054039,0.05696046837511698,0.01174522549987396,0.04521524287524302
109,29180.2150268745,0.06271738894111882,0.0590693800360678,0.011688995459952929,0.04738038457611487
110,29180.4765568055,0.06300990643037827,0.06281090470485316,0.01175584278808435,0.05105506191676881
111,29180.7380914535,0.06657904846600811,0.06364087921422858,0.011758746454648077,0.0518821327595805
112,29180.9996308187,0.06797464394992363,0.06417692681697623,0.011842914119809528,0.0523340126971667
113,29181.3134842839,0.0673071241321053,0.06777789947266186,0.012340977202122485,0.05543692227053937
114,29181.5750340273,0.0712062916531262,0.06788690692540762,0.01257574119053952,0.055311165734868106
