,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.006344291593195993,0.0056468303297436805,0.0001563751422550693,0.005490455187488611
1,29150.1183173677,0.005063304651760554,0.005793240943598507,0.0001495772929139112,0.005643663650684596
2,29150.4315027851,0.0050606756698742105,0.006098751887554841,8.955860458984364e-05,0.006009193282964997
3,29150.6924958056,0.004875148388351963,0.0077199243954601815,0.00015661146693522296,0.007563312928524958
4,29150.9534935286,0.005254197008663086,0.008803506637171122,0.00015239373292289554,0.008651112904248227
5,29151.2666970039,0.005093045854648086,0.006754709486217531,7.183225957903387e-05,0.006682877226638497
6,29151.527705073,0.006195704043922873,0.006896423058933989,9.875775899915831e-05,0.006797665299934831
7,29151.7887178451,0.006467688764456245,0.00656898862459189,0.0001088709659372211,0.006460117658654669
8,29152.1019393797,0.006653779532934786,0.005885272074544642,8.986929354052113e-05,0.005795402781004121
9,29152.3629624988,0.007042100709191108,0.0049093570100490576,0.00015653862213390753,0.00475281838791515
10,29152.6761964502,0.007131680476597958,0.006093944711594517,0.00014831598525948133,0.005945628726335036
11,29152.9372299169,0.008311004044104819,0.006303624994490022,0.0001176173152809337,0.006186007679209089
12,29153.2504762858,0.00868336470110619,0.006235906207515624,0.0001862578645410579,0.006049648342974566
13,29153.5115201007,0.006775851044549276,0.007254441923841319,0.00019119457328975055,0.007063247350551569
14,29153.7725686195,0.008409970385793551,0.008057793191317336,0.00016281075898004209,0.007894982432337294
15,29154.0858330515,0.0070744435530334495,0.005990973003521721,0.00019243619372918944,0.005798536809792532
16,29154.3468919194,0.008299057291598601,0.007132595569883813,0.0002505369268283873,0.006882058643055426
17,29154.6079554917,0.00993876664465364,0.007472453915170899,0.00024095151422805843,0.0072315024009428405
18,29154.9212379884,0.009279192394278917,0.0070987996949755175,0.00023733205052161465,0.006861467644453903
19,29155.1823119106,0.008890469047054345,0.006520050025192741,0.000171831252266043,0.0063482187729266976
20,29155.4433905377,0.007609220968514467,0.008333588188071915,0.00020967923161951347,0.0081239089564524
21,29155.7566911006,0.009439743660041962,0.00863895369377329,0.000281291830914242,0.008357661862859049
22,29156.0699984387,0.010948202085768107,0.008737646673181372,0.00021324267275069466,0.008524404000430677
23,29156.3310930628,0.009140074464001856,0.008683292430096056,0.00022710597540523227,0.008456186454690824
24,29156.6444128228,0.00839285595532782,0.008973717565902829,0.00023965083795506227,0.008734066727947767
25,29156.9055177987,0.01014131390025725,0.009910012346918063,0.00018791626864745692,0.009722096078270607
26,29157.2188499813,0.013141103246843155,0.008887070000819673,0.0002798269196755639,0.00860724308114411
27,29157.4799653097,0.012200102717225523,0.009444371767328777,0.00024132586369872492,0.009203045903630053
28,29157.741085344,0.010081843188330471,0.011107792666142896,0.00020265173542587326,0.010905140930717023
29,29158.0022100843,0.012554993196605753,0.011331089623659538,0.00018097959327090186,0.011150110030388636
30,29158.3155659847,0.013380419799310019,0.010892998589266024,0.000258555325390756,0.010634443263875267
31,29158.6289286621,0.012734910196565486,0.010392160601015159,0.00024120188223720638,0.010150958718777952
32,29158.8900694037,0.011447556972351655,0.01072403321381771,0.00025817542114367844,0.01046585779267403
33,29159.1512148519,0.012407251847591175,0.011101721087587982,0.0002063153579931808,0.010895405729594802
34,29159.4645956025,0.012979822903459157,0.01234937254671508,0.0002753947781494229,0.012073977768565657
35,29159.7257514055,0.012983576635966622,0.014103642682014934,0.0002492921906817487,0.013854350491333186
36,29159.9869119155,0.012980339855532836,0.014138313732288068,0.00027657901817321,0.013861734714114858
37,29160.3003107408,0.012362336623288306,0.013632692664937596,0.00025806802419055984,0.013374624640747037
38,29160.5614816065,0.013422130074726117,0.013124751850870753,0.0002719923939049523,0.0128527594569658
39,29160.8226571796,0.014340276970892364,0.013434035748778907,0.0002759285396073251,0.013158107209171582
40,29161.1360740812,0.01367128471387445,0.014865013549962442,0.0003221071888442346,0.014542906361118208
41,29161.3972600109,0.014773926877673744,0.015176687870042714,0.0003391831821744228,0.014837504687868291
42,29161.6584506484,0.01505006281515303,0.014487375503462038,0.000350002089460415,0.014137373414001623
43,29161.9718856278,0.01704273176739505,0.015247492185948964,0.0003155083457139674,0.014931983840234997
44,29162.2330866228,0.015342550857469824,0.01565837131944184,0.0003623565688799949,0.015296014750561842
45,29162.494292326,0.01582037376941348,0.013870838173442581,0.0003909755271681436,0.013479862646274437
46,29162.8077453849,0.014400190453150252,0.015492629672776089,0.0003593186043401078,0.01513331106843598
47,29163.0689614465,0.01768194298376556,0.018176665875330334,0.0003777712068529562,0.017798894668477377
48,29163.3301822168,0.016541117413033827,0.019337639974838835,0.0003934805996292651,0.01894415937520957
49,29163.6436533565,0.017367982522204197,0.01766027631653812,0.00038285519087455204,0.017277421125663567
50,29163.9571312771,0.017642058566225752,0.017653377148965525,0.00035150132165901745,0.01730187582730651
51,29164.2183680574,0.018069335489550212,0.016496200241605984,0.00035365347438696135,0.01614254676721902
52,29164.4796095469,0.020905984816338142,0.016328842191184027,0.00042111740412954465,0.015907724787054482
53,29164.7408557457,0.01923079881873954,0.017063686455785862,0.0004495271270519757,0.016614159328733887
54,29165.0021066539,0.017482931004969064,0.017384472509196894,0.00045222008132017984,0.016932252427876715
55,29165.3156139602,0.01854672968381764,0.017879306363224504,0.0004473756006887144,0.01743193076253579
56,29165.5768752295,0.01797763754893411,0.019473283690709883,0.0004527495596505285,0.019020534131059353
57,29165.8903949696,0.01997619432114966,0.01983491952500737,0.0004922996530273751,0.019342619871979994
58,29166.1516666006,0.020356551697947284,0.02056650361813352,0.0004672382895183904,0.02009926532861513
59,29166.4129429417,0.020767480447886552,0.021250040916801594,0.0004685716825846116,0.020781469234216983
60,29166.7264807685,0.020390616456600574,0.021016611506766657,0.0005175317922448744,0.020499079714521782
61,29166.9877674723,0.02097977869037244,0.022289314565165325,0.00046990225199838333,0.021819412313166944
62,29167.2490588865,0.020690700866345384,0.021425977797551753,0.0005023780161000169,0.020923599781451734
63,29167.5626148015,0.021261518735483483,0.02174451244468461,0.0004902200414181418,0.021254292403266466
64,29167.8239165793,0.023089092157957528,0.02222213260099004,0.0004845491174248205,0.02173758348356522
65,29168.0852230679,0.025335397111112542,0.02229919548947276,0.0005408262007642418,0.021758369288708515
66,29168.3987970728,0.023717271633099054,0.022929935700068547,0.000487088749828273,0.022442846950240274
67,29168.6601139259,0.02879734878543819,0.02479414709229822,0.0004836496082714473,0.024310497484026774
68,29168.9214354902,0.02662264721823534,0.02300756597566179,0.0005732851209636662,0.022434280854698126
69,29169.2350275866,0.025871915177705273,0.02429301859206423,0.0005935861539440058,0.023699432438120224
70,29169.4963595162,0.023937539000524297,0.02611616857023257,0.0005924448198625468,0.025523723750370025
71,29169.7576961576,0.025930024994721943,0.02587976741605342,0.0005878408785598758,0.025291926537493542
72,29170.0713063469,0.026809779315765107,0.029552579130937735,0.0006270563768837409,0.028925522754053995
73,29170.3326533545,0.027902814858823982,0.02848903834334828,0.0006445656997443445,0.027844472643603936
74,29170.5940050742,0.027919010244134738,0.02700872979831454,0.0006630664152103917,0.02634566338310415
75,29170.8553615061,0.029473854982010984,0.030072558352117435,0.0006540346514892716,0.029418523700628165
76,29171.1689954448,0.02924038763208804,0.02902323842318197,0.0006136440497920676,0.028409594373389902
77,29171.4303622441,0.0318480496358729,0.028667689517702936,0.0006624442234903348,0.0280052452942126
78,29171.6917337561,0.03164314067612759,0.029556297043060474,0.0006579042045036022,0.02889839283855687
79,29172.0053857913,0.03259380251817269,0.031166600570424238,0.0007109274823285392,0.0304556730880957
80,29172.2667676716,0.031728157124419794,0.03312623216426723,0.0006983275167049208,0.03242790464756231
81,29172.5281542649,0.03215376597113176,0.03416739777641461,0.0007574943344246659,0.03340990344198994
82,29172.8418243983,0.03345603013821867,0.03443624324160006,0.000812619715503673,0.03362362352609639
83,29173.1032213607,0.035017974941959455,0.035133583076198266,0.0008147021579489976,0.03431888091824927
84,29173.3646230367,0.036614128007785206,0.034970034780489156,0.0007838362077162302,0.03418619857277293
85,29173.6783112698,0.03879475342136303,0.03403421581249359,0.0008327467161838357,0.033201469096309756
86,29173.9397233158,0.03832274554720355,0.03533621660734094,0.0008091886412445143,0.03452702796609643
87,29174.2011400757,0.03893849636133854,0.03564083404598716,0.0008034851665606712,0.03483734887942649
88,29174.4625615496,0.03832416005012133,0.035451983289872216,0.0007643646331364336,0.03468761865673578
89,29174.7762735409,0.04055209698571883,0.03918220850134511,0.0008530210456251807,0.03832918745571993
90,29175.037705386,0.040033459604288155,0.038184189380310256,0.0008507350751245222,0.03733345430518573
91,29175.2991419456,0.04174015059740305,0.040305572649227184,0.0008860980807012033,0.03941947456852598
92,29175.6128720402,0.041261443970911686,0.04462946190963939,0.000910860626813487,0.0437186012828259
93,29175.8743189719,0.043833455529710776,0.04441712936033765,0.0009326828210465476,0.0434844465392911
94,29176.1357706184,0.04597082363517148,0.043785131393786134,0.0009802090712875283,0.042804922322498606
95,29176.4495188179,0.0482935077815695,0.045666952546256405,0.0009856321981717893,0.04468132034808461
96,29176.7109808375,0.04733536615698269,0.04436821373412335,0.000974804634293152,0.043393409099830194
97,29176.9724475722,0.04884127984734937,0.04553666398973697,0.0010000823944753376,0.04453658159526163
98,29177.2862138782,0.04802517511901313,0.047534831627036575,0.0010522045064478552,0.04648262712058872
99,29177.5476909869,0.04970584144216697,0.04911397515204155,0.001089768285444566,0.04802420686659698
100,29177.8091728112,0.051708918754236256,0.04987214665408406,0.0010487720486205977,0.04882337460546346
101,29178.1229572252,0.05122451706546018,0.0515816924030337,0.0011682602495202404,0.05041343215351346
102,29178.3844494243,0.053171778203447984,0.05333931925344584,0.0011957504481285974,0.05214356880531724
103,29178.6982462885,0.05497715481997703,0.055037496174415446,0.0011771714756239231,0.053860324698791526
104,29178.9597488631,0.055520376940534626,0.05666058747002992,0.0011960450466360934,0.05546454242339383
105,29179.2735581781,0.060175795558300556,0.058769015491865764,0.0012044928676952565,0.05756452262417051
106,29179.5350711288,0.061062537352839334,0.05827907770670466,0.001176481719668859,0.0571025959870358
107,29179.796588796,0.06123887221829498,0.05747777731883064,0.001296499018862384,0.05618127829996826
108,29180.05811118,0.06144795383589234,0.05871478212419355,0.0013300501711157636,0.057384731953077785
109,29180.371944267,0.06339965889950722,0.06340044164155113,0.0013151811276609527,0.062085260513890184
110,29180.6334770282,0.06509694391440078,0.06613592736825555,0.0013372232411983725,0.06479870412705717
111,29180.8950145066,0.06696339700344361,0.06606340470012897,0.0013153306339066166,0.06474807406622236
112,29181.1565567022,0.06763232178565293,0.06909046440643524,0.0013787710289869589,0.06771169337744828
