# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	32
# Session Id:	395
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 5:28:37 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287175	29004.7003277761	185173220.6	474575762.6	545029296.6	-49921.1999998093	-56763.4000000954	64269.1999998093	-40572.8000001907	24796.5999999046
-1287177	29004.8036767461	185119439.6	474372172.6	545330246.6	3687.80000019073	-57936.4000000954	63220.1999998093	-42415.8000001907	23103.5999999046
-1287182	29005.0620524136	184922334.6	473881031.6	544762711.6	-25754.1999998093	-58190.4000000954	63405.1999998093	-43568.8000001907	22296.5999999046
-1287187	29005.3204327132	184954771.6	474179285.6	544741122.6	-23793.1999998093	-60909.4000000954	60697.1999998093	-43926.8000001907	20100.5999999046
-1287192	29005.5788176451	184921939.6	473859591.6	544530518.6	-52878.1999998093	-59580.4000000954	62012.1999998093	-42519.8000001907	21016.5999999046
-1287197	29005.8372072094	185076202.6	473714857.6	544836438.6	46838.8000001907	-55928.4000000954	64271.1999998093	-40314.8000001907	23052.5999999046
-1287202	29006.0956014063	184935263.6	473860171.6	544356627.6	-53873.1999998093	-60728.4000000954	59490.1999998093	-45520.8000001907	19144.5999999046
-1287207	29006.3540002358	184883205.6	473692254.6	545355426.6	19074.8000001907	-58400.4000000954	60523.1999998093	-43631.8000001907	23473.5999999046
-1287212	29006.612403698	184994991.6	474236154.6	544858081.6	-1255.19999980927	-58232.4000000954	61210.1999998093	-42985.8000001907	23634.5999999046
-1287217	29006.8708117932	184755919.6	473727258.6	544540839.6	-64051.1999998093	-59484.4000000954	60276.1999998093	-44678.8000001907	21523.5999999046
-1287222	29007.1292245213	184963994.6	474255747.6	544920949.6	30736.8000001907	-68358.4000000954	53136.1999998093	-52259.8000001907	13101.5999999046
-1287227	29007.3876418827	184711163.6	473147750.6	543407108.6	-69027.1999998093	-64352.4000000954	56790.1999998093	-47972.8000001907	16369.5999999046
-1287233	29007.6977488322	184803977.6	474498270.6	544720464.6	44893.8000001907	-64891.4000000954	54468.1999998093	-48449.8000001907	17250.5999999046
-1287238	29007.9561763868	184885709.6	474704677.6	544949811.6	-125731.199999809	-65023.4000000954	54189.1999998093	-49605.8000001907	16194.5999999046
-1287243	29008.2146085751	184989686.6	473607099.6	544095261.6	-17892.1999998093	-65037.4000000954	55724.1999998093	-49194.8000001907	16604.5999999046
-1287248	29008.4730453969	184930522.6	474174557.6	545025240.6	-105288.199999809	-63397.4000000954	56495.1999998093	-47816.8000001907	18099.5999999046
-1287253	29008.7314868526	184707237.6	473211730.6	543936528.6	56567.8000001907	-61410.4000000954	60398.1999998093	-44586.8000001907	22273.5999999046
-1287259	29009.0416227162	184861229.6	473770538.6	544384216.6	50949.8000001907	-63519.4000000954	57024.1999998093	-46466.8000001907	20799.5999999046
-1287264	29009.3000743667	184859411.6	473960184.6	544966533.6	-14472.1999998093	-63632.4000000954	57135.1999998093	-46319.8000001907	19237.5999999046
-1287269	29009.5585306513	185196896.6	474286149.6	544973922.6	-97733.1999998093	-58787.4000000954	61753.1999998093	-43822.8000001907	23345.5999999046
-1287275	29009.8686843102	185143644.6	473929998.6	545085729.6	-21767.1999998093	-63764.4000000954	55837.1999998093	-49618.8000001907	17732.5999999046
-1287280	29010.1271507905	185458911.6	475269798.6	545672018.6	-14164.1999998093	-57533.4000000954	62282.1999998093	-41542.8000001907	25260.5999999046
-1287285	29010.3856219054	185281670.6	475586644.6	545484832.6	53165.8000001907	-60362.4000000954	59743.1999998093	-44113.8000001907	22194.5999999046
-1287290	29010.644097655	185298042.6	474787196.6	544706360.6	-150304.199999809	-60889.4000000954	59588.1999998093	-44624.8000001907	22112.5999999046
-1287295	29010.9025780394	185313697.6	474961509.6	545238182.6	-22983.1999998093	-55268.4000000954	65766.1999998093	-39120.8000001907	27461.5999999046
-1287301	29011.2127606189	185191198.6	475510267.6	545635893.6	127442.800000191	-68252.4000000954	53733.1999998093	-51832.8000001907	15199.5999999046
-1287306	29011.4712512004	185448888.6	475985752.6	545787242.6	-49562.1999998093	-62157.4000000954	61590.1999998093	-43416.8000001907	20647.5999999046
-1287311	29011.7297464171	185487838.6	475562165.6	546235057.6	70720.8000001907	-57146.4000000954	65639.1999998093	-39438.8000001907	26672.5999999046
-1287317	29012.0399467959	185446952.6	474984603.6	545068147.6	-81860.1999998093	-66661.4000000954	55448.1999998093	-50008.8000001907	16427.5999999046
-1287322	29012.2984522106	185546735.6	475083808.6	545317645.6	31911.8000001907	-65512.4000000954	55678.1999998093	-48555.8000001907	16058.5999999046
-1287327	29012.556962261	185571428.6	475070809.6	545681409.6	11712.8000001907	-65702.4000000954	55484.1999998093	-48314.8000001907	16715.5999999046
-1287333	29012.8671804406	185506419.6	475060990.6	545521585.6	-117136.199999809	-65721.4000000954	54895.1999998093	-48523.8000001907	17476.5999999046
-1287338	29013.1257006897	185614880.6	475109378.6	545289655.6	-36871.1999998093	-59023.4000000954	62080.1999998093	-41435.8000001907	23871.5999999046
-1287343	29013.3842255749	185734121.6	475807395.6	546117401.6	26298.8000001907	-66415.4000000954	54311.1999998093	-49242.8000001907	16426.5999999046
-1287349	29013.6944615569	185483362.6	476194313.6	545860543.6	43824.8000001907	-59726.4000000954	62622.1999998093	-43335.8000001907	22947.5999999046
-1287354	29013.9529966418	185655978.6	475867391.6	546140209.6	-39275.1999998093	-64463.4000000954	56534.1999998093	-48509.8000001907	17450.5999999046
-1287360	29014.2632448638	185389846.6	476045867.6	546013547.6	28639.8000001907	-63361.4000000954	56340.1999998093	-47341.8000001907	18543.5999999046
-1287365	29014.521790149	185664200.6	476011942.6	546173242.6	-82486.1999998093	-64842.4000000954	55149.1999998093	-48670.8000001907	16052.5999999046
-1287371	29014.8320506117	185676779.6	476135670.6	546157167.6	63955.8000001907	-63953.4000000954	55969.1999998093	-49257.8000001907	16783.5999999046
-1287376	29015.0906060978	185672492.6	476059874.6	545995319.6	-42395.1999998093	-63301.4000000954	59316.1999998093	-46653.8000001907	20194.5999999046
-1287381	29015.3491662209	185632846.6	475464192.6	545420998.6	3074.80000019073	-64331.4000000954	57517.1999998093	-48309.8000001907	17707.5999999046
-1287387	29015.6594444896	185872420.6	475827240.6	545720541.6	-27825.1999998093	-66898.4000000954	55195.1999998093	-49542.8000001907	16332.5999999046
-1287392	29015.9180148145	185365651.6	475442666.6	545294270.6	51152.8000001907	-66131.4000000954	57034.1999998093	-48013.8000001907	19195.5999999046
-1287397	29016.1765897768	185394379.6	475432079.6	545899383.6	89663.8000001907	-63269.4000000954	58509.1999998093	-45855.8000001907	20437.5999999046
-1287403	29016.486885853	185507966.6	474636566.6	545486756.6	-41403.1999998093	-65198.4000000954	58365.1999998093	-46203.8000001907	19328.5999999046
-1287408	29016.7454710179	185332605.6	475399764.6	544650915.6	-12765.1999998093	-64227.4000000954	58966.1999998093	-46475.8000001907	19420.5999999046
-1287413	29017.0040608206	185270854.6	475586314.6	545361597.6	47784.8000001907	-60217.4000000954	61874.1999998093	-42118.8000001907	23180.5999999046
-1287419	29017.3143747059	185496184.6	474094535.6	544520165.6	-141786.199999809	-59549.4000000954	61658.1999998093	-41599.8000001907	21807.5999999046
-1287424	29017.5729747121	185317428.6	474019102.6	543645755.6	-20986.1999998093	-64400.4000000954	57695.1999998093	-45754.8000001907	17522.5999999046
-1287429	29017.8315793566	185385241.6	475435852.6	545163408.6	-120985.199999809	-65005.4000000954	56920.1999998093	-46970.8000001907	16202.5999999046
-1287435	29018.1419110524	185100768.6	474381117.6	544786525.6	48166.8000001907	-63522.4000000954	56983.1999998093	-46124.8000001907	18487.5999999046
-1287441	29018.4522494276	185228223.6	474961482.6	545335302.6	-109069.199999809	-70612.4000000954	49630.1999998093	-53793.8000001907	10145.5999999046
