# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	45
# Session Id:	408
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 5:51:32 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287176	29004.7520021685	185645275.6	475101934.6	547070045.6	-69803.1999998093	-65016.4000000954	57078.1999998093	-48277.8000001907	18629.5999999046
-1287179	29004.9070264572	185738168.6	475619944.6	547137940.6	-72644.1999998093	-62604.4000000954	57866.1999998093	-47722.8000001907	19313.5999999046
-1287184	29005.1654039776	185665615.6	475354626.6	547349655.6	-70805.1999998093	-64481.4000000954	55961.1999998093	-49704.8000001907	17023.5999999046
-1287188	29005.372109329	185766595.6	475831975.6	547602080.6	-45271.1999998093	-63091.4000000954	55470.1999998093	-47395.8000001907	17621.5999999046
-1287194	29005.682172915	185739867.6	475900674.6	547734314.6	-93233.1999998093	-66958.4000000954	55958.1999998093	-48638.8000001907	15665.5999999046
-1287198	29005.8888856782	185668852.6	475708797.6	547830657.6	-51532.1999998093	-64959.4000000954	56703.1999998093	-46327.8000001907	17742.5999999046
-1287204	29006.1989603821	185582674.6	475372249.6	546888805.6	-54775.1999998093	-66161.4000000954	56023.1999998093	-47468.8000001907	16719.5999999046
-1287209	29006.4573610647	185531644.6	475552910.6	546998990.6	-90005.1999998093	-59922.4000000954	61851.1999998093	-41035.8000001907	24240.5999999046
-1287213	29006.6640849464	185554385.6	475169992.6	546756071.6	-93999.1999998093	-65837.4000000954	55528.1999998093	-48047.8000001907	16700.5999999046
-1287219	29006.9741763285	185516861.6	475730304.6	547067962.6	-95472.1999998093	-66293.4000000954	56809.1999998093	-48321.8000001907	18574.5999999046
-1287224	29007.2325909099	185536898.6	475219436.6	546830448.6	-49976.1999998093	-63304.4000000954	59580.1999998093	-44387.8000001907	22516.5999999046
-1287229	29007.4910101245	185515091.6	475345553.6	547074142.6	-28190.1999998093	-64959.4000000954	56819.1999998093	-45944.8000001907	20411.5999999046
-1287234	29007.7494339724	185662212.6	475792606.6	547724108.6	-48384.1999998093	-66763.4000000954	57389.1999998093	-46908.8000001907	20358.5999999046
-1287240	29008.0595487061	185718287.6	475934409.6	547756284.6	-34118.1999998093	-70920.4000000954	52305.1999998093	-49934.8000001907	14738.5999999046
-1287245	29008.3179827478	185870189.6	475973358.6	548188748.6	-72609.1999998093	-63490.4000000954	58937.1999998093	-44235.8000001907	21190.5999999046
-1287250	29008.5764214231	186004393.6	475784296.6	547644616.6	-121132.199999809	-65577.4000000954	56484.1999998093	-47198.8000001907	18188.5999999046
-1287255	29008.8348647324	185891280.6	475211757.6	547584230.6	-100947.199999809	-62407.4000000954	59416.1999998093	-46101.8000001907	20056.5999999046
-1287260	29009.0933126756	185686779.6	475776035.6	546988045.6	-34985.1999998093	-70335.4000000954	52239.1999998093	-51902.8000001907	14619.5999999046
-1287266	29009.4034563244	185938455.6	476179583.6	547177317.6	79196.8000001907	-60078.4000000954	61511.1999998093	-43449.8000001907	23709.5999999046
-1287271	29009.6619144628	185905441.6	476435995.6	548097644.6	-210653.199999809	-66768.4000000954	54103.1999998093	-49834.8000001907	18310.5999999046
-1287276	29009.9203772355	186023711.6	476236604.6	547877190.6	16581.8000001907	-62924.4000000954	57689.1999998093	-45673.8000001907	22608.5999999046
-1287281	29010.1788446427	185982584.6	476375497.6	548126453.6	-40344.1999998093	-69778.4000000954	49839.1999998093	-52435.8000001907	15732.5999999046
-1287287	29010.489011649	186055612.6	476684751.6	548497369.6	-150133.199999809	-65201.4000000954	55158.1999998093	-48102.8000001907	17795.5999999046
-1287292	29010.7474892526	186367832.6	476741364.6	548537959.6	-99636.1999998093	-63687.4000000954	56183.1999998093	-46760.8000001907	17872.5999999046
-1287297	29011.005971491	185897985.6	477228092.6	548007344.6	-69258.1999998093	-62550.4000000954	57245.1999998093	-44774.8000001907	19027.5999999046
-1287303	29011.3161562953	186249036.6	477447229.6	548500286.6	-2410.19999980927	-59295.4000000954	62003.1999998093	-40637.8000001907	23588.5999999046
-1287308	29011.5746487309	186533838.6	477702958.6	548493276.6	4661.80000019073	-65725.4000000954	57464.1999998093	-45313.8000001907	19693.5999999046
-1287313	29011.8331458017	186286211.6	477709038.6	548260092.6	-109878.199999809	-62457.4000000954	59989.1999998093	-42838.8000001907	21241.5999999046
-1287319	29012.1433484055	186615740.6	478553863.6	549878553.6	-29338.1999998093	-64297.4000000954	57014.1999998093	-44767.8000001907	18406.5999999046
-1287324	29012.4018556745	186334821.6	477430579.6	548608008.6	-106913.199999809	-57437.4000000954	64092.1999998093	-37119.8000001907	26175.5999999046
-1287329	29012.6603675791	186634502.6	478063795.6	549584104.6	61088.8000001907	-60913.4000000954	60041.1999998093	-41877.8000001907	21491.5999999046
-1287335	29012.9705879839	186565977.6	478243442.6	548999613.6	-132582.199999809	-64993.4000000954	55573.1999998093	-45928.8000001907	17013.5999999046
-1287340	29013.2291100875	186556446.6	477441989.6	547988731.6	-41834.1999998093	-61525.4000000954	59643.1999998093	-43292.8000001907	20595.5999999046
-1287346	29013.5393427314	186615991.6	477667987.6	548980339.6	-159422.199999809	-60320.4000000954	60133.1999998093	-44168.8000001907	21956.5999999046
-1287351	29013.7978750345	186575674.6	478025092.6	549006137.6	-67950.1999998093	-64359.4000000954	56895.1999998093	-47629.8000001907	18186.5999999046
-1287357	29014.1081199182	186668395.6	478443179.6	548922130.6	-96528.1999998093	-56619.4000000954	65710.1999998093	-38750.8000001907	27695.5999999046
-1287362	29014.3666624215	186689096.6	477931095.6	548387296.6	-82680.1999998093	-60336.4000000954	63228.1999998093	-41666.8000001907	26286.5999999046
-1287368	29014.6769195457	186598739.6	477680601.6	548828847.6	-2503.19999980927	-66285.4000000954	56487.1999998093	-47394.8000001907	18471.5999999046
-1287373	29014.9354722497	186719940.6	477206985.6	549194076.6	-118800.199999809	-65761.4000000954	56225.1999998093	-47562.8000001907	17853.5999999046
-1287378	29015.1940295906	186375079.6	477516265.6	549130841.6	-169536.199999809	-62889.4000000954	59672.1999998093	-45786.8000001907	21376.5999999046
-1287384	29015.5043045206	186468044.6	477477561.6	548842066.6	44297.8000001907	-61043.4000000954	61956.1999998093	-41878.8000001907	23892.5999999046
-1287389	29015.7628720631	186275079.6	477322519.6	548867742.6	-47558.1999998093	-65311.4000000954	56096.1999998093	-47917.8000001907	19343.5999999046
-1287395	29016.0731592354	186335198.6	477920457.6	548589347.6	-136242.199999809	-66924.4000000954	54988.1999998093	-48151.8000001907	18629.5999999046
-1287400	29016.3317369801	186448729.6	477814476.6	548552315.6	-162776.199999809	-66710.4000000954	56239.1999998093	-49260.8000001907	17637.5999999046
-1287406	29016.6420363954	186229687.6	477202513.6	547778664.6	66235.8000001907	-67467.4000000954	53967.1999998093	-50481.8000001907	16695.5999999046
-1287411	29016.900624343	186451905.6	477968516.6	548058296.6	-6311.19999980927	-65637.4000000954	54656.1999998093	-48438.8000001907	17323.5999999046
-1287417	29017.2109360021	186312097.6	477820503.6	547986817.6	-101399.199999809	-65408.4000000954	53746.1999998093	-48217.8000001907	17451.5999999046
-1287422	29017.4695341531	186217607.6	477275865.6	548157685.6	-114523.199999809	-65581.4000000954	53260.1999998093	-47256.8000001907	16357.5999999046
-1287428	29017.7798580566	186466761.6	477457559.6	548693862.6	343649.800000191	-69973.4000000954	50105.1999998093	-52561.8000001907	12008.5999999046
-1287433	29018.0384664116	186053212.6	477204062.6	547687934.6	254763.800000191	-64766.4000000954	54910.1999998093	-47158.8000001907	17761.5999999046
-1287439	29018.3488025604	186428273.6	477078728.6	548533687.6	54917.8000001907	-63732.4000000954	56034.1999998093	-47019.8000001907	17501.5999999046
-1287444	29018.6074211201	186022278.6	477169877.6	548042417.6	-213464.199999809	-70897.4000000954	48766.1999998093	-54068.8000001907	10622.5999999046
-1287449	29018.8660443184	186331981.6	476966087.6	547957974.6	66575.8000001907	-69595.4000000954	50206.1999998093	-51876.8000001907	13246.5999999046
-1287455	29019.1763982796	185672338.6	475462870.6	546609682.6	-38178.1999998093	-64028.4000000954	57166.1999998093	-44881.8000001907	19546.5999999046
-1287460	29019.4350316835	186577979.6	478153542.6	548432819.6	-157901.199999809	-67842.4000000954	53267.1999998093	-50382.8000001907	15148.5999999046
-1287466	29019.7453978917	185867835.6	475952423.6	546387817.6	-157060.199999809	-68810.4000000954	53609.1999998093	-51528.8000001907	14710.5999999046
-1287472	29020.0557707804	186341589.6	477073276.6	548164662.6	-166276.199999809	-74007.4000000954	47511.1999998093	-57262.8000001907	9490.59999990463
-1287477	29020.3144199576	185849582.6	476681752.6	547164545.6	37778.8000001907	-68804.4000000954	53521.1999998093	-51362.8000001907	15347.5999999046
-1287482	29020.5730737743	186189146.6	476955666.6	548791528.6	13095.8000001907	-65861.4000000954	58366.1999998093	-46977.8000001907	19146.5999999046
-1287488	29020.8834644786	185822057.6	476104779.6	547059207.6	-120746.199999809	-75890.4000000954	46427.1999998093	-57172.8000001907	8254.59999990463
-1287493	29021.1421285026	185927444.6	475735618.6	547412912.6	-14635.1999998093	-61059.4000000954	61669.1999998093	-44079.8000001907	22127.5999999046
-1287499	29021.4525314561	186059091.6	476081608.6	547934077.6	71266.8000001907	-68787.4000000954	53576.1999998093	-50505.8000001907	14058.5999999046
-1287505	29021.7629410912	185927761.6	475386532.6	547700968.6	-38600.1999998093	-76969.4000000954	45443.1999998093	-58563.8000001907	5572.59999990463
-1287510	29022.0216208914	186153145.6	475242649.6	547276404.6	-69763.1999998093	-65445.4000000954	57850.1999998093	-47376.8000001907	18287.5999999046
-1287515	29022.2803053318	185848290.6	475554881.6	546804514.6	129349.800000191	-58623.4000000954	63984.1999998093	-41760.8000001907	24676.5999999046
-1287521	29022.5907327858	185999492.6	476106819.6	547090409.6	69686.8000001907	-68590.4000000954	52795.1999998093	-51967.8000001907	13735.5999999046
-1287526	29022.8494274354	185776538.6	476244427.6	547116580.6	-28917.1999998093	-62476.4000000954	59393.1999998093	-45170.8000001907	19200.5999999046
-1287532	29023.1598671406	185751887.6	476675828.6	547291856.6	-86769.1999998093	-70753.4000000954	51706.1999998093	-52741.8000001907	12020.5999999046
-1287537	29023.418572	186274092.6	477052933.6	547653364.6	-82945.1999998093	-63872.4000000954	59335.1999998093	-44315.8000001907	20081.5999999046
-1287543	29023.7290239573	186036892.6	476471180.6	546880103.6	-54783.1999998093	-59154.4000000954	64208.1999998093	-40757.8000001907	24816.5999999046
-1287549	29024.0394825978	186026314.6	477164913.6	547332218.6	-101802.199999809	-71689.4000000954	52605.1999998093	-51911.8000001907	12761.5999999046
-1287554	29024.298203237	185743708.6	476281160.6	545966072.6	32378.8000001907	-64462.4000000954	60059.1999998093	-44875.8000001907	20090.5999999046
-1287560	29024.6086741307	185858646.6	476411483.6	546627756.6	-179008.199999809	-68577.4000000954	55922.1999998093	-48380.8000001907	16272.5999999046
