# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	25
# Session Id:	388
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 5:16:13 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287175	29004.7003277761	185933537.6	478564428.6	549456161.6	-41786.1999998093	-35450.4000000954	89611.1999998093	-17591.8000001907	51679.5999999046
-1287178	29004.855351509	186122093.6	478922970.6	549707648.6	-74023.1999998093	-31455.4000000954	95069.1999998093	-11916.8000001907	57448.5999999046
-1287183	29005.1137281029	186107970.6	478509901.6	549842141.6	-29519.1999998093	-31336.4000000954	95528.1999998093	-12229.8000001907	57026.5999999046
-1287188	29005.372109329	186018117.6	478260449.6	549508320.6	-19531.1999998093	-31154.4000000954	95690.1999998093	-12299.8000001907	56487.5999999046
-1287193	29005.6304951874	186018927.6	478245421.6	549408448.6	-32568.1999998093	-33124.4000000954	92700.1999998093	-16181.8000001907	54615.5999999046
-1287198	29005.8888856782	185940679.6	478316789.6	549524380.6	-63741.1999998093	-28607.4000000954	96502.1999998093	-9957.80000019073	58228.5999999046
-1287203	29006.1472808016	185870224.6	477715966.6	549073069.6	26822.8000001907	-31100.4000000954	92801.1999998093	-11027.8000001907	57193.5999999046
-1287209	29006.4573610647	185697459.6	477455028.6	549049044.6	10434.8000001907	-28509.4000000954	95910.1999998093	-10162.8000001907	59532.5999999046
-1287213	29006.6640849464	185739117.6	478254520.6	548947880.6	-33046.1999998093	-30748.4000000954	93968.1999998093	-11823.8000001907	57569.5999999046
-1287218	29006.9224939682	185987290.6	478429812.6	549477619.6	-59279.1999998093	-31476.4000000954	93952.1999998093	-10626.8000001907	57738.5999999046
-1287224	29007.2325909099	186076103.6	478178963.6	549584021.6	5147.80000019073	-29255.4000000954	95761.1999998093	-9197.80000019073	58609.5999999046
-1287229	29007.4910101245	186140835.6	478223033.6	549310452.6	-73799.1999998093	-31712.4000000954	92791.1999998093	-10197.8000001907	56921.5999999046
-1287234	29007.7494339724	185989930.6	478244925.6	549487502.6	-18523.1999998093	-31071.4000000954	93107.1999998093	-10695.8000001907	57045.5999999046
-1287240	29008.0595487061	185887328.6	477696275.6	549250079.6	-49921.1999998093	-32276.4000000954	91401.1999998093	-13673.8000001907	54572.5999999046
-1287244	29008.2662955687	186119977.6	478606556.6	549401853.6	26232.8000001907	-28805.4000000954	97751.1999998093	-8802.80000019073	58866.5999999046
-1287249	29008.5247333174	186216083.6	478728230.6	549440871.6	-26521.1999998093	-34740.4000000954	92004.1999998093	-13749.8000001907	53076.5999999046
-1287255	29008.8348647324	185987808.6	478857503.6	549319901.6	-97725.1999998093	-28370.4000000954	99608.1999998093	-6305.80000019073	61255.5999999046
-1287260	29009.0933126756	186177764.6	478814731.6	548583167.6	-41371.1999998093	-39757.4000000954	87972.1999998093	-19239.8000001907	50224.5999999046
-1287265	29009.3517652529	185996574.6	478225731.6	549289271.6	-79966.1999998093	-27831.4000000954	98414.1999998093	-8794.80000019073	61506.5999999046
-1287271	29009.6619144628	186329466.6	479494908.6	550183009.6	36342.8000001907	-34548.4000000954	90749.1999998093	-16052.8000001907	53991.5999999046
-1287276	29009.9203772355	186453316.6	479527794.6	550979943.6	20823.8000001907	-30899.4000000954	95118.1999998093	-10955.8000001907	58960.5999999046
-1287281	29010.1788446427	186622567.6	480530496.6	550452896.6	-158031.199999809	-35828.4000000954	89431.1999998093	-15945.8000001907	53244.5999999046
-1287287	29010.489011649	186404886.6	479084389.6	549497111.6	39578.8000001907	-29770.4000000954	94275.1999998093	-11570.8000001907	57252.5999999046
-1287292	29010.7474892526	186506387.6	479126719.6	550061171.6	37787.8000001907	-32167.4000000954	91642.1999998093	-15518.8000001907	54710.5999999046
-1287297	29011.005971491	186616729.6	480394353.6	550450852.6	-165596.199999809	-30120.4000000954	95460.1999998093	-12762.8000001907	58228.5999999046
-1287303	29011.3161562953	186636913.6	479637718.6	550910600.6	140275.800000191	-35227.4000000954	91197.1999998093	-15902.8000001907	53502.5999999046
-1287308	29011.5746487309	186402905.6	479489593.6	550236656.6	-72577.1999998093	-31473.4000000954	93101.1999998093	-13570.8000001907	56352.5999999046
-1287313	29011.8331458017	186655725.6	480241731.6	550695873.6	-108499.199999809	-35786.4000000954	89309.1999998093	-17478.8000001907	52386.5999999046
-1287319	29012.1433484055	186577380.6	479814193.6	550227552.6	19215.8000001907	-31141.4000000954	93443.1999998093	-11256.8000001907	56712.5999999046
-1287324	29012.4018556745	186376737.6	479289232.6	549895946.6	-8514.19999980927	-38282.4000000954	86583.1999998093	-18723.8000001907	49766.5999999046
-1287329	29012.6603675791	186551012.6	479775422.6	550622615.6	92640.8000001907	-29359.4000000954	94089.1999998093	-11089.8000001907	57854.5999999046
-1287335	29012.9705879839	186737016.6	480133367.6	550692052.6	-18906.1999998093	-44571.4000000954	80432.1999998093	-25027.8000001907	43145.5999999046
-1287340	29013.2291100875	186488551.6	479085932.6	550118004.6	-204925.199999809	-34455.4000000954	89637.1999998093	-14260.8000001907	53826.5999999046
-1287346	29013.5393427314	186490219.6	479530227.6	550508452.6	255741.800000191	-38167.4000000954	87342.1999998093	-18066.8000001907	49661.5999999046
-1287351	29013.7978750345	186748634.6	480050019.6	550508273.6	-33455.1999998093	-42740.4000000954	83345.1999998093	-21572.8000001907	45586.5999999046
-1287356	29014.056411974	186639249.6	479633919.6	550849349.6	-18393.1999998093	-32602.4000000954	90931.1999998093	-14496.8000001907	52854.5999999046
-1287362	29014.3666624215	186735481.6	478929521.6	549632172.6	-106770.199999809	-36346.4000000954	87475.1999998093	-16682.8000001907	49604.5999999046
-1287367	29014.6252095614	186362198.6	479840011.6	550624842.6	-126395.199999809	-37258.4000000954	88562.1999998093	-17230.8000001907	50670.5999999046
-1287373	29014.9354722497	186311522.6	479908017.6	550257212.6	-43498.1999998093	-36274.4000000954	89937.1999998093	-15574.8000001907	51615.5999999046
-1287378	29015.1940295906	186577334.6	480083550.6	549361298.6	-18142.1999998093	-33283.4000000954	93400.1999998093	-12440.8000001907	54242.5999999046
-1287384	29015.5043045206	186389606.6	478702801.6	549774951.6	89322.8000001907	-34762.4000000954	91830.1999998093	-12749.8000001907	53587.5999999046
-1287389	29015.7628720631	186641638.6	479926868.6	550710150.6	128982.800000191	-37341.4000000954	89443.1999998093	-16267.8000001907	51823.5999999046
-1287395	29016.0731592354	186668529.6	479271559.6	550250195.6	6482.80000019073	-35440.4000000954	91957.1999998093	-13403.8000001907	54097.5999999046
-1287400	29016.3317369801	186303127.6	479056274.6	549116606.6	-185646.199999809	-36477.4000000954	90797.1999998093	-15616.8000001907	53064.5999999046
-1287406	29016.6420363954	186686578.6	480196705.6	550968717.6	96695.8000001907	-35971.4000000954	89291.1999998093	-18034.8000001907	52859.5999999046
-1287411	29016.900624343	186532413.6	480001887.6	550902020.6	-18320.1999998093	-33741.4000000954	91601.1999998093	-15379.8000001907	54000.5999999046
-1287417	29017.2109360021	186415554.6	478861817.6	550563141.6	10702.8000001907	-33168.4000000954	92019.1999998093	-13352.8000001907	53927.5999999046
-1287422	29017.4695341531	186673203.6	479650660.6	549991129.6	-4610.19999980927	-33854.4000000954	91673.1999998093	-13215.8000001907	55092.5999999046
-1287428	29017.7798580566	186496459.6	479405635.6	550315816.6	-9258.19999980927	-35497.4000000954	90494.1999998093	-15355.8000001907	53418.5999999046
-1287433	29018.0384664116	186629682.6	479637340.6	550963283.6	-118720.199999809	-39895.4000000954	85820.1999998093	-21225.8000001907	48520.5999999046
-1287439	29018.3488025604	186696568.6	480213505.6	550832058.6	106281.800000191	-33655.4000000954	91566.1999998093	-14193.8000001907	54648.5999999046
-1287444	29018.6074211201	186565769.6	478856556.6	549089185.6	9740.80000019073	-27893.4000000954	97024.1999998093	-8277.80000019073	59738.5999999046
-1287449	29018.8660443184	186615791.6	479289247.6	550063922.6	-20977.1999998093	-31754.4000000954	91873.1999998093	-13418.8000001907	54183.5999999046
-1287455	29019.1763982796	186370123.6	478475161.6	549976609.6	18882.8000001907	-26797.4000000954	97075.1999998093	-8618.80000019073	58558.5999999046
-1287460	29019.4350316835	186472984.6	479238608.6	550802610.6	-90852.1999998093	-30628.4000000954	93369.1999998093	-14408.8000001907	55261.5999999046
-1287466	29019.7453978917	186840931.6	480128860.6	550914728.6	12117.8000001907	-34328.4000000954	89104.1999998093	-17460.8000001907	52879.5999999046
-1287472	29020.0557707804	186360970.6	479624892.6	549958313.6	26460.8000001907	-34113.4000000954	90480.1999998093	-17359.8000001907	52858.5999999046
-1287477	29020.3144199576	186759318.6	479264514.6	550496482.6	-207581.199999809	-27473.4000000954	95663.1999998093	-9384.80000019073	58537.5999999046
-1287482	29020.5730737743	185859246.6	478326295.6	548808559.6	-145154.199999809	-35631.4000000954	86325.1999998093	-17141.8000001907	50754.5999999046
-1287488	29020.8834644786	186440845.6	480012131.6	549585892.6	69216.8000001907	-31634.4000000954	89759.1999998093	-15730.8000001907	52988.5999999046
-1287493	29021.1421285026	186048144.6	478136950.6	548480085.6	39264.8000001907	-27724.4000000954	95250.1999998093	-11828.8000001907	57861.5999999046
-1287498	29021.4007971665	186517410.6	479412904.6	549271061.6	-53293.1999998093	-36663.4000000954	85853.1999998093	-20903.8000001907	47839.5999999046
-1287504	29021.711205688	186027333.6	478683418.6	549363473.6	-76430.1999998093	-32677.4000000954	92479.1999998093	-15392.8000001907	52688.5999999046
-1287510	29022.0216208914	186356277.6	478966738.6	549534851.6	-31348.1999998093	-36863.4000000954	87179.1999998093	-19959.8000001907	48745.5999999046
-1287515	29022.2803053318	186370371.6	480229195.6	549759661.6	59702.8000001907	-36955.4000000954	87124.1999998093	-19693.8000001907	49394.5999999046
-1287521	29022.5907327858	185973757.6	478291038.6	548205884.6	6221.80000019073	-27528.4000000954	96718.1999998093	-10281.8000001907	58431.5999999046
-1287526	29022.8494274354	186350738.6	478061958.6	548700711.6	-187596.199999809	-37745.4000000954	85753.1999998093	-20854.8000001907	47709.5999999046
-1287531	29023.1081267257	186147051.6	478411570.6	549047268.6	-161867.199999809	-35400.4000000954	87797.1999998093	-17771.8000001907	49336.5999999046
-1287537	29023.418572	185867619.6	477537697.6	548073099.6	110141.800000191	-32899.4000000954	91990.1999998093	-13020.8000001907	53727.5999999046
-1287543	29023.7290239573	186392634.6	478874127.6	549056467.6	31453.8000001907	-36349.4000000954	87899.1999998093	-17207.8000001907	50133.5999999046
-1287548	29023.9877390269	186188943.6	478220146.6	548350761.6	22648.8000001907	-26714.4000000954	96998.1999998093	-8513.80000019073	59566.5999999046
-1287554	29024.298203237	186527729.6	479381843.6	550057100.6	-70660.1999998093	-42145.4000000954	80196.1999998093	-24548.8000001907	44288.5999999046
-1287559	29024.5569285176	186066850.6	478209732.6	549094541.6	-30288.1999998093	-31871.4000000954	90201.1999998093	-13514.8000001907	53601.5999999046
