# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	42
# Session Id:	405
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 5:46:15 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287175	29004.7003277761	185838959.6	475728058.6	547286499.6	-72886.1999998093	-67613.4000000954	60094.1999998093	-48187.8000001907	15784.5999999046
-1287178	29004.855351509	185837819.6	475963413.6	547444062.6	-102789.199999809	-65934.4000000954	62068.1999998093	-48029.8000001907	17090.5999999046
-1287183	29005.1137281029	185907785.6	476043943.6	547669611.6	-69405.1999998093	-64922.4000000954	63015.1999998093	-46808.8000001907	17304.5999999046
-1287188	29005.372109329	185830355.6	476262725.6	547687336.6	-77130.1999998093	-64441.4000000954	61137.1999998093	-47355.8000001907	17068.5999999046
-1287193	29005.6304951874	185775222.6	476023122.6	547808944.6	-46606.1999998093	-67957.4000000954	59416.1999998093	-48596.8000001907	15278.5999999046
-1287198	29005.8888856782	185823831.6	476490724.6	547699958.6	-77889.1999998093	-65233.4000000954	61898.1999998093	-47388.8000001907	16829.5999999046
-1287203	29006.1472808016	185696833.6	475855421.6	547250552.6	-68668.1999998093	-64608.4000000954	60944.1999998093	-46598.8000001907	16260.5999999046
-1287209	29006.4573610647	185693767.6	475614145.6	547362622.6	-111197.199999809	-66975.4000000954	59894.1999998093	-48016.8000001907	15510.5999999046
-1287213	29006.6640849464	185710705.6	475865363.6	547538320.6	-36769.1999998093	-65227.4000000954	61534.1999998093	-45467.8000001907	17833.5999999046
-1287218	29006.9224939682	185796350.6	475552978.6	547588705.6	-90753.1999998093	-70638.4000000954	56426.1999998093	-52093.8000001907	12412.5999999046
-1287223	29007.180907623	185762479.6	476105199.6	547754097.6	-130142.199999809	-63373.4000000954	62594.1999998093	-46534.8000001907	16913.5999999046
-1287229	29007.4910101245	185582355.6	475858071.6	546547558.6	-59417.1999998093	-64817.4000000954	59179.1999998093	-51139.8000001907	14110.5999999046
-1287234	29007.7494339724	185976027.6	476146171.6	548440654.6	-130781.199999809	-62219.4000000954	61168.1999998093	-47317.8000001907	17470.5999999046
-1287240	29008.0595487061	186137871.6	476997502.6	548177291.6	-84724.1999998093	-66306.4000000954	57125.1999998093	-50957.8000001907	13603.5999999046
-1287244	29008.2662955687	185915938.6	476025176.6	547726727.6	-50284.1999998093	-60672.4000000954	61732.1999998093	-45816.8000001907	18979.5999999046
-1287250	29008.5764214231	185912359.6	476316397.6	547906977.6	-63358.1999998093	-64310.4000000954	58842.1999998093	-49539.8000001907	16295.5999999046
-1287255	29008.8348647324	185907946.6	476713566.6	548080709.6	-188397.199999809	-67771.4000000954	56133.1999998093	-52594.8000001907	13067.5999999046
-1287260	29009.0933126756	186229430.6	476882889.6	548139867.6	-82301.1999998093	-63392.4000000954	60857.1999998093	-48195.8000001907	17301.5999999046
-1287266	29009.4034563244	186105694.6	477164809.6	548041073.6	-39970.1999998093	-66462.4000000954	58683.1999998093	-50246.8000001907	15227.5999999046
-1287271	29009.6619144628	186399887.6	476891999.6	548687096.6	-76604.1999998093	-59926.4000000954	65600.1999998093	-43446.8000001907	22045.5999999046
-1287276	29009.9203772355	186299056.6	476902286.6	548628012.6	-45533.1999998093	-64897.4000000954	60568.1999998093	-48059.8000001907	16873.5999999046
-1287281	29010.1788446427	186088422.6	476955287.6	548684690.6	2241.80000019073	-64136.4000000954	61924.1999998093	-47403.8000001907	17814.5999999046
-1287287	29010.489011649	186793503.6	477953859.6	549750586.6	-64535.1999998093	-73351.4000000954	51528.1999998093	-57790.8000001907	7013.59999990463
-1287292	29010.7474892526	186352864.6	477405492.6	548575098.6	-139968.199999809	-63307.4000000954	61323.1999998093	-46141.8000001907	18499.5999999046
-1287297	29011.005971491	186271333.6	477263743.6	548381909.6	-150602.199999809	-68927.4000000954	55552.1999998093	-51589.8000001907	12768.5999999046
-1287303	29011.3161562953	186339081.6	477786953.6	548460698.6	-51533.1999998093	-67679.4000000954	55729.1999998093	-51417.8000001907	13094.5999999046
-1287308	29011.5746487309	186483427.6	478296091.6	548997299.6	7398.80000019073	-62795.4000000954	60379.1999998093	-46112.8000001907	18046.5999999046
-1287313	29011.8331458017	186511649.6	478146684.6	549136604.6	-124492.199999809	-64173.4000000954	60693.1999998093	-45805.8000001907	20217.5999999046
-1287319	29012.1433484055	186754301.6	477779310.6	549032992.6	-150558.199999809	-74963.4000000954	50538.1999998093	-56185.8000001907	8509.59999990463
-1287324	29012.4018556745	186563664.6	477561032.6	549041742.6	-136735.199999809	-64369.4000000954	59927.1999998093	-48246.8000001907	16831.5999999046
-1287329	29012.6603675791	186808774.6	478405069.6	550213270.6	-211622.199999809	-67617.4000000954	57805.1999998093	-49891.8000001907	13481.5999999046
-1287335	29012.9705879839	186643270.6	478137542.6	548929319.6	-9349.19999980927	-66735.4000000954	57592.1999998093	-49508.8000001907	16184.5999999046
-1287341	29013.2808150645	186338465.6	478024686.6	548689495.6	-88438.1999998093	-63538.4000000954	61069.1999998093	-44639.8000001907	18603.5999999046
-1287346	29013.5393427314	186442420.6	478501457.6	549321047.6	-104854.199999809	-70414.4000000954	52561.1999998093	-52352.8000001907	11315.5999999046
-1287351	29013.7978750345	186540982.6	477802191.6	549192404.6	18537.8000001907	-73628.4000000954	49864.1999998093	-55659.8000001907	10413.5999999046
-1287357	29014.1081199182	186577079.6	477052737.6	549273699.6	-129748.199999809	-60582.4000000954	61886.1999998093	-44002.8000001907	22360.5999999046
-1287362	29014.3666624215	186775610.6	478646161.6	549169304.6	-73193.1999998093	-67958.4000000954	54931.1999998093	-50441.8000001907	14425.5999999046
-1287368	29014.6769195457	186588536.6	478037296.6	549774613.6	-99067.1999998093	-70632.4000000954	53008.1999998093	-53093.8000001907	11365.5999999046
-1287373	29014.9354722497	186204706.6	477148899.6	548813529.6	-214905.199999809	-66163.4000000954	58051.1999998093	-47283.8000001907	16569.5999999046
-1287378	29015.1940295906	186660057.6	477634724.6	549338410.6	-13249.1999998093	-65522.4000000954	58065.1999998093	-46846.8000001907	16773.5999999046
-1287384	29015.5043045206	186161398.6	477662886.6	548434180.6	-68813.1999998093	-66585.4000000954	56595.1999998093	-48415.8000001907	15920.5999999046
