# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	5
# Session Id:	368
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 4:40:57 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287173	29004.5969795472	185370965.6	476214697.6	547239649.6	-10057.1999998093	-29961.4000000954	101021.199999809	-8152.80000019073	53642.5999999046
-1287176	29004.7520021685	185334233.6	476430416.6	546769091.6	-17235.1999998093	-30739.4000000954	98935.1999998093	-10630.8000001907	52313.5999999046
-1287181	29005.0103769095	185388959.6	476511830.6	547264504.6	-9205.19999980927	-34190.4000000954	96545.1999998093	-13188.8000001907	50687.5999999046
-1287185	29005.2170800375	185422252.6	476530497.6	547519158.6	-45708.1999998093	-35469.4000000954	95256.1999998093	-15124.8000001907	48603.5999999046
-1287190	29005.4754631165	185322388.6	476720714.6	547324448.6	-66566.1999998093	-35812.4000000954	93257.1999998093	-15909.8000001907	47011.5999999046
-1287195	29005.7338508278	185351827.6	476698235.6	547221939.6	16895.8000001907	-35146.4000000954	97637.1999998093	-12711.8000001907	49405.5999999046
-1287200	29005.9922431716	185409137.6	477010949.6	547370723.6	-5393.19999980927	-34348.4000000954	97046.1999998093	-13978.8000001907	48770.5999999046
-1287206	29006.3023200993	185641911.6	477011994.6	547771554.6	-51756.1999998093	-30240.4000000954	100086.199999809	-11710.8000001907	52122.5999999046
-1287211	29006.5607226349	185641325.6	477053270.6	548027272.6	-9010.19999980927	-28729.4000000954	101853.199999809	-7900.80000019073	54745.5999999046
-1287215	29006.7674479992	185629722.6	476528493.6	547503715.6	-22913.1999998093	-31279.4000000954	98204.1999998093	-10801.8000001907	51635.5999999046
-1287220	29007.0258588741	185575319.6	476788425.6	547620958.6	-84434.1999998093	-29094.4000000954	100046.199999809	-10289.8000001907	54078.5999999046
-1287226	29007.3359580397	185429355.6	477098488.6	548220816.6	-31677.1999998093	-29305.4000000954	100121.199999809	-9522.80000019073	54811.5999999046
-1287231	29007.5943791077	185658725.6	476894237.6	548326330.6	-58587.1999998093	-30561.4000000954	97606.1999998093	-11276.8000001907	52002.5999999046
-1287236	29007.852804809	185413611.6	476656280.6	547369706.6	-4159.19999980927	-31065.4000000954	97753.1999998093	-11668.8000001907	52672.5999999046
-1287242	29008.1629217667	185607455.6	477112128.6	547735668.6	-47600.1999998093	-30591.4000000954	99380.1999998093	-11330.8000001907	54154.5999999046
-1287246	29008.3696701121	185468293.6	476622115.6	547544597.6	-52568.1999998093	-28946.4000000954	101429.199999809	-10725.8000001907	54384.5999999046
-1287252	29008.6797981908	185413029.6	476490314.6	547211707.6	-92246.1999998093	-30801.4000000954	98848.1999998093	-12448.8000001907	53774.5999999046
-1287257	29008.9382433536	185487722.6	476684965.6	548000877.6	101590.800000191	-35751.4000000954	94153.1999998093	-16660.8000001907	49623.5999999046
-1287262	29009.1966931504	185561738.6	477303874.6	548415222.6	-37917.1999998093	-33759.4000000954	95885.1999998093	-13781.8000001907	50847.5999999046
-1287267	29009.4551475813	185490991.6	477615079.6	548166163.6	-75104.1999998093	-33125.4000000954	97398.1999998093	-13587.8000001907	50981.5999999046
-1287273	29009.7652990157	185859948.6	477343886.6	547620630.6	51532.8000001907	-31923.4000000954	96869.1999998093	-13454.8000001907	51983.5999999046
-1287278	29010.0237636422	185764061.6	477435583.6	548134677.6	-44980.1999998093	-35217.4000000954	93484.1999998093	-16667.8000001907	48444.5999999046
-1287283	29010.2822329033	185748065.6	477253012.6	547882218.6	-72259.1999998093	-35756.4000000954	94232.1999998093	-16070.8000001907	47037.5999999046
-1287289	29010.5924021343	185892943.6	477988151.6	548639547.6	-20139.1999998093	-28484.4000000954	101485.199999809	-9183.80000019073	54878.5999999046
-1287294	29010.8508815917	185815500.6	477505692.6	548371643.6	-196694.199999809	-36390.4000000954	93461.1999998093	-14914.8000001907	47966.5999999046
-1287299	29011.1093656841	186155586.6	478068962.6	548218268.6	78616.8000001907	-41789.4000000954	88329.1999998093	-21186.8000001907	44317.5999999046
-1287305	29011.4195527133	186287906.6	478907201.6	549562705.6	18683.8000001907	-30830.4000000954	99023.1999998093	-11575.8000001907	54852.5999999046
-1287310	29011.678047003	186351548.6	478053051.6	549140235.6	11508.8000001907	-32976.4000000954	97656.1999998093	-13971.8000001907	52531.5999999046
-1287315	29011.936545928	186432581.6	479161477.6	549247838.6	-60442.1999998093	-40011.4000000954	89222.1999998093	-20449.8000001907	45310.5999999046
-1287321	29012.2467507568	186544302.6	479198646.6	549869459.6	-76943.1999998093	-34220.4000000954	96009.1999998093	-14771.8000001907	51644.5999999046
-1287326	29012.50525988	186523898.6	479358039.6	550293089.6	58224.8000001907	-28881.4000000954	100000.199999809	-10461.8000001907	54295.5999999046
-1287331	29012.763773639	186544160.6	479643187.6	550192359.6	73049.8000001907	-33863.4000000954	94366.1999998093	-16093.8000001907	48488.5999999046
-1287337	29013.073996269	186488691.6	479814237.6	550022612.6	-86527.1999998093	-31295.4000000954	98245.1999998093	-12319.8000001907	52356.5999999046
-1287342	29013.332520227	186226606.6	478939849.6	548722644.6	-35627.1999998093	-36045.4000000954	93409.1999998093	-17341.8000001907	47476.5999999046
-1287347	29013.5910488211	186074636.6	478770382.6	548788919.6	145076.800000191	-35776.4000000954	93536.1999998093	-17339.8000001907	47528.5999999046
-1287353	29013.9012892539	186598267.6	479812511.6	549389878.6	-109212.199999809	-34863.4000000954	94151.1999998093	-16366.8000001907	47915.5999999046
-1287358	29014.1598280479	186103201.6	478894781.6	548102461.6	-70448.1999998093	-28678.4000000954	99644.1999998093	-9497.80000019073	54384.5999999046
-1287364	29014.470080721	186327001.6	478676001.6	548601272.6	-14724.1999998093	-33170.4000000954	96841.1999998093	-13046.8000001907	53507.5999999046
-1287370	29014.7803400709	186226941.6	478233161.6	549376716.6	1114.80000019073	-35753.4000000954	94898.1999998093	-14115.8000001907	51592.5999999046
-1287375	29015.0388946297	186417366.6	478894119.6	548921609.6	3408.80000019073	-35613.4000000954	96527.1999998093	-14422.8000001907	48935.5999999046
-1287380	29015.2974538253	186476583.6	478767045.6	550039418.6	53849.8000001907	-34283.4000000954	96683.1999998093	-13915.8000001907	49295.5999999046
-1287386	29015.6077309811	186597937.6	479046227.6	549659694.6	-3630.19999980927	-33616.4000000954	97111.1999998093	-11586.8000001907	50966.5999999046
-1287391	29015.8663003786	186411551.6	478878208.6	549054003.6	114016.800000191	-33650.4000000954	97638.1999998093	-10685.8000001907	52368.5999999046
-1287396	29016.1248744133	186590008.6	479200691.6	550073004.6	-155674.199999809	-33534.4000000954	98083.1999998093	-11410.8000001907	51687.5999999046
-1287402	29016.4351693765	185956059.6	478751675.6	548670191.6	64769.8000001907	-33599.4000000954	97707.1999998093	-13806.8000001907	50923.5999999046
-1287408	29016.7454710179	186008200.6	478813865.6	548475646.6	-113958.199999809	-35142.4000000954	96010.1999998093	-15051.8000001907	48658.5999999046
-1287413	29017.0040608206	186517543.6	479289771.6	549614229.6	-61320.1999998093	-33644.4000000954	98250.1999998093	-12748.8000001907	50475.5999999046
-1287419	29017.3143747059	186278394.6	478565846.6	549322514.6	124858.800000191	-32285.4000000954	96957.1999998093	-13396.8000001907	50278.5999999046
-1287424	29017.5729747121	186267977.6	478465480.6	548630621.6	27773.8000001907	-30810.4000000954	99653.1999998093	-11625.8000001907	51593.5999999046
-1287429	29017.8315793566	186450267.6	478831684.6	549222016.6	97728.8000001907	-33750.4000000954	95937.1999998093	-15090.8000001907	48433.5999999046
-1287435	29018.1419110524	186179554.6	478511900.6	549280970.6	39603.8000001907	-33811.4000000954	97467.1999998093	-14060.8000001907	50991.5999999046
