# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	48
# Session Id:	411
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 5:56:50 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287175	29004.7003277761	185582643.6	474906668.6	546672729.6	-102078.199999809	-65905.4000000954	59082.1999998093	-48799.8000001907	12617.5999999046
-1287178	29004.855351509	185626817.6	475446951.6	547089473.6	-61266.1999998093	-66284.4000000954	59226.1999998093	-47538.8000001907	12353.5999999046
-1287183	29005.1137281029	185713399.6	475275072.6	547109098.6	-127162.199999809	-69286.4000000954	56297.1999998093	-50101.8000001907	10234.5999999046
-1287188	29005.372109329	185695610.6	475235274.6	546949654.6	-71329.1999998093	-67921.4000000954	59396.1999998093	-49709.8000001907	11877.5999999046
-1287193	29005.6304951874	185775001.6	475491114.6	547163190.6	-106370.199999809	-65918.4000000954	60402.1999998093	-49011.8000001907	13003.5999999046
-1287198	29005.8888856782	185682990.6	475082711.6	547626941.6	-13106.1999998093	-67352.4000000954	58685.1999998093	-49816.8000001907	10205.5999999046
-1287203	29006.1472808016	185750488.6	476018578.6	547798402.6	-82043.1999998093	-66828.4000000954	59291.1999998093	-49157.8000001907	11811.5999999046
-1287208	29006.4056805576	185622264.6	475936291.6	547036826.6	-53959.1999998093	-65112.4000000954	60038.1999998093	-48395.8000001907	11710.5999999046
-1287213	29006.6640849464	185523065.6	475110051.6	546663078.6	-55391.1999998093	-63726.4000000954	63054.1999998093	-46281.8000001907	14169.5999999046
-1287218	29006.9224939682	185794026.6	475594629.6	547490432.6	3500.80000019073	-65158.4000000954	62269.1999998093	-47555.8000001907	13455.5999999046
-1287223	29007.180907623	185530375.6	474946507.6	546184098.6	-107129.199999809	-68060.4000000954	58667.1999998093	-51671.8000001907	10388.5999999046
-1287228	29007.4393259109	185527270.6	474885747.6	546057620.6	-118495.199999809	-67450.4000000954	58823.1999998093	-49022.8000001907	11665.5999999046
-1287233	29007.6977488322	185586616.6	475809138.6	546891814.6	-71776.1999998093	-62654.4000000954	61800.1999998093	-46850.8000001907	14902.5999999046
-1287239	29008.0078624538	185487573.6	475491508.6	546441580.6	-126932.199999809	-63869.4000000954	61026.1999998093	-47261.8000001907	14283.5999999046
-1287244	29008.2662955687	185633587.6	475220414.6	547320569.6	-41660.1999998093	-64178.4000000954	61441.1999998093	-46741.8000001907	14473.5999999046
-1287249	29008.5247333174	185573014.6	475616380.6	547410851.6	-75797.1999998093	-70957.4000000954	53630.1999998093	-54295.8000001907	6554.59999990463
-1287254	29008.7831756998	185685653.6	476358497.6	547347200.6	-106741.199999809	-64074.4000000954	59670.1999998093	-48234.8000001907	13470.5999999046
-1287259	29009.0416227162	185836429.6	476535683.6	547366412.6	-117657.199999809	-64505.4000000954	59208.1999998093	-47749.8000001907	12916.5999999046
