# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	31
# Session Id:	394
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 5:26:52 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287173	29004.5969795472	185602476.6	476246936.6	547071901.6	-46804.1999998093	-65520.4000000954	61498.1999998093	-43160.8000001907	18490.5999999046
-1287176	29004.7520021685	185532178.6	475715524.6	546745566.6	-7214.19999980927	-66157.4000000954	60055.1999998093	-44438.8000001907	17730.5999999046
-1287181	29005.0103769095	185478348.6	475826656.6	547047594.6	-15013.1999998093	-66810.4000000954	59303.1999998093	-44645.8000001907	16713.5999999046
-1287185	29005.2170800375	185645874.6	476448723.6	547324491.6	11411.8000001907	-65384.4000000954	59856.1999998093	-43207.8000001907	17482.5999999046
-1287190	29005.4754631165	185538524.6	475988879.6	547066550.6	-15241.1999998093	-65008.4000000954	60418.1999998093	-43145.8000001907	18396.5999999046
-1287195	29005.7338508278	185628214.6	475848485.6	547045772.6	-41796.1999998093	-67859.4000000954	59110.1999998093	-45486.8000001907	15406.5999999046
-1287200	29005.9922431716	185630838.6	476463724.6	547506129.6	30446.8000001907	-69016.4000000954	59909.1999998093	-45572.8000001907	15895.5999999046
-1287206	29006.3023200993	185303087.6	475568200.6	546911181.6	-68003.1999998093	-69259.4000000954	57866.1999998093	-46872.8000001907	14518.5999999046
-1287211	29006.5607226349	185405512.6	475683860.6	547185346.6	-25903.1999998093	-65861.4000000954	61445.1999998093	-43661.8000001907	17352.5999999046
-1287215	29006.7674479992	185515532.6	476111404.6	546796003.6	-21257.1999998093	-70755.4000000954	57087.1999998093	-48029.8000001907	14134.5999999046
-1287221	29007.0775416051	185527479.6	475636009.6	546460084.6	18647.8000001907	-67244.4000000954	59583.1999998093	-45736.8000001907	16536.5999999046
-1287226	29007.3359580397	185509695.6	475944947.6	546291272.6	6410.80000019073	-69485.4000000954	57324.1999998093	-47397.8000001907	14939.5999999046
-1287231	29007.5943791077	185499134.6	475808279.6	546394330.6	-36151.1999998093	-66289.4000000954	60723.1999998093	-43900.8000001907	18888.5999999046
-1287236	29007.852804809	185634829.6	476101133.6	546486057.6	-36631.1999998093	-66061.4000000954	59873.1999998093	-43993.8000001907	18691.5999999046
-1287241	29008.1112351437	185498952.6	475850881.6	546226473.6	26107.8000001907	-69745.4000000954	56444.1999998093	-46897.8000001907	16398.5999999046
-1287246	29008.3696701121	185537296.6	475960494.6	546320486.6	-66698.1999998093	-67793.4000000954	58757.1999998093	-44935.8000001907	17256.5999999046
-1287252	29008.6797981908	185745732.6	476810330.6	547605054.6	12434.8000001907	-70585.4000000954	55763.1999998093	-47951.8000001907	15167.5999999046
-1287257	29008.9382433536	185634930.6	476662547.6	547128598.6	-23780.1999998093	-63558.4000000954	62821.1999998093	-40565.8000001907	21460.5999999046
-1287262	29009.1966931504	185683216.6	476059213.6	547605615.6	-57237.1999998093	-70584.4000000954	57764.1999998093	-47077.8000001907	15292.5999999046
-1287267	29009.4551475813	186082006.6	477531566.6	548058861.6	-8053.19999980927	-63610.4000000954	63027.1999998093	-42512.8000001907	20424.5999999046
-1287273	29009.7652990157	185890954.6	476967530.6	547676049.6	51725.8000001907	-73339.4000000954	53133.1999998093	-51058.8000001907	11356.5999999046
-1287278	29010.0237636422	186051676.6	477608261.6	548377270.6	59824.8000001907	-63522.4000000954	63616.1999998093	-42565.8000001907	20787.5999999046
-1287283	29010.2822329033	186129812.6	477166397.6	548142876.6	-17298.1999998093	-74125.4000000954	53113.1999998093	-51275.8000001907	10200.5999999046
-1287288	29010.540706799	186049181.6	477212843.6	547669838.6	32537.8000001907	-71062.4000000954	55762.1999998093	-49017.8000001907	13207.5999999046
-1287294	29010.8508815917	186302625.6	478407068.6	548881415.6	-39928.1999998093	-66923.4000000954	59615.1999998093	-46039.8000001907	17310.5999999046
-1287299	29011.1093656841	186352685.6	478326095.6	549126098.6	-65802.1999998093	-71347.4000000954	54528.1999998093	-51868.8000001907	12300.5999999046
-1287305	29011.4195527133	186392821.6	477967403.6	549538968.6	-65830.1999998093	-69745.4000000954	57023.1999998093	-48549.8000001907	13840.5999999046
-1287310	29011.678047003	186527013.6	478450254.6	548991002.6	30797.8000001907	-66422.4000000954	61220.1999998093	-44085.8000001907	17529.5999999046
-1287315	29011.936545928	186654844.6	478851264.6	549539524.6	58613.8000001907	-71633.4000000954	55200.1999998093	-51039.8000001907	10843.5999999046
-1287320	29012.1950494885	186433867.6	478314332.6	549000306.6	-90010.1999998093	-67520.4000000954	58468.1999998093	-46412.8000001907	15071.5999999046
-1287325	29012.4535576845	186418669.6	478210866.6	548700011.6	-5591.19999980927	-71114.4000000954	53193.1999998093	-50157.8000001907	11550.5999999046
-1287331	29012.763773639	186812602.6	479463573.6	549543223.6	-4405.19999980927	-61236.4000000954	63793.1999998093	-40116.8000001907	21887.5999999046
-1287337	29013.073996269	186463037.6	478256910.6	549231847.6	-118131.199999809	-71916.4000000954	54239.1999998093	-49454.8000001907	12998.5999999046
-1287342	29013.332520227	186497949.6	477536869.6	549303460.6	38624.8000001907	-68164.4000000954	58095.1999998093	-45958.8000001907	17351.5999999046
-1287347	29013.5910488211	186398471.6	478205205.6	547718653.6	-79671.1999998093	-65179.4000000954	60019.1999998093	-44546.8000001907	19890.5999999046
-1287352	29013.8495820515	186625401.6	479246865.6	549471262.6	-58798.1999998093	-69159.4000000954	56583.1999998093	-48652.8000001907	16041.5999999046
-1287358	29014.1598280479	186479962.6	478000953.6	548941342.6	81534.8000001907	-68343.4000000954	58229.1999998093	-47955.8000001907	16569.5999999046
-1287363	29014.4183714785	186270581.6	477934257.6	549336566.6	-11985.1999998093	-64972.4000000954	59013.1999998093	-46860.8000001907	18039.5999999046
-1287369	29014.7286297156	186530934.6	478830281.6	549190302.6	-166967.199999809	-66029.4000000954	56671.1999998093	-46441.8000001907	18840.5999999046
-1287374	29014.987183347	186621198.6	478020022.6	549751642.6	28165.8000001907	-64304.4000000954	60932.1999998093	-42671.8000001907	21862.5999999046
-1287379	29015.2457416152	186332655.6	478229523.6	549709322.6	57400.8000001907	-66377.4000000954	60076.1999998093	-46269.8000001907	20332.5999999046
-1287385	29015.5560176581	186383342.6	478386199.6	549603089.6	30480.8000001907	-67945.4000000954	57921.1999998093	-49068.8000001907	19139.5999999046
-1287390	29015.8145861281	186599766.6	479014342.6	548787358.6	9171.80000019073	-65860.4000000954	58564.1999998093	-46979.8000001907	20558.5999999046
-1287396	29016.1248744133	186611136.6	477834376.6	549123922.6	-61069.1999998093	-66568.4000000954	58324.1999998093	-47955.8000001907	19229.5999999046
-1287402	29016.4351693765	186207787.6	477554687.6	548633258.6	31982.8000001907	-64833.4000000954	59844.1999998093	-46720.8000001907	19712.5999999046
-1287407	29016.6937536139	186460160.6	478954671.6	549289839.6	-92062.1999998093	-66319.4000000954	60234.1999998093	-46790.8000001907	18854.5999999046
-1287412	29016.9523424891	185808311.6	477508436.6	548262933.6	18814.8000001907	-68728.4000000954	56922.1999998093	-49491.8000001907	16806.5999999046
-1287418	29017.2626552612	186068244.6	478040810.6	548522067.6	-7965.19999980927	-65621.4000000954	59894.1999998093	-46333.8000001907	19445.5999999046
-1287423	29017.5212543398	186359403.6	477667738.6	548996239.6	6006.80000019073	-64703.4000000954	60833.1999998093	-46513.8000001907	21185.5999999046
-1287428	29017.7798580566	186521617.6	478429093.6	549436149.6	-5592.19999980927	-66394.4000000954	60891.1999998093	-47978.8000001907	20371.5999999046
-1287434	29018.0901886393	186378046.6	478049905.6	548895516.6	-88322.1999998093	-66476.4000000954	59348.1999998093	-48946.8000001907	19090.5999999046
-1287440	29018.4005259012	186550077.6	478104439.6	549027955.6	-113400.199999809	-67839.4000000954	58044.1999998093	-49500.8000001907	17217.5999999046
-1287445	29018.6591453886	186375730.6	478143219.6	548652153.6	131115.800000191	-72532.4000000954	52332.1999998093	-55392.8000001907	12557.5999999046
-1287451	29018.9694948966	186202991.6	478202640.6	547577956.6	19398.8000001907	-67516.4000000954	57706.1999998093	-50563.8000001907	17143.5999999046
