# Scan Name:	20210614_SnO2_H2_TPR
# Run Number:	39
# Session Id:	402
# Trajectory Name:	Sn_EXAFS_92.tra
# First Scan Create Date:	6/14/2021 4:33:52 PM
# This Scan Create Date:	6/14/2021 5:40:58 PM
# Encoder Resolution:	87466.6666666667
# Encoder Offset:	21.1068268887761
# Lattice Spacing:	1.9202
# Analog In 1 Offset:	-2151695974.4
# Analog In 2 Offset:	-2151147110.4
# Analog In 3 Offset:	-2152253030.4
# Analog In 4 Offset:	-2151748403.2
# Analog In 5 Offset:	-2763794022.4
# Analog In 6 Offset:	-2764287180.8
# Analog In 7 Offset:	-2763074764.8
# Analog In 8 Offset:	-2763220582.4
# Encoder	Energy	ADC_01	ADC_02	ADC_03	ADC_04	ADC_05	ADC_06	ADC_07	ADC_08
-1287174	29004.648653569	185869265.6	476088006.6	547202258.6	-67445.1999998093	-63249.4000000954	62415.1999998093	-46668.8000001907	16539.5999999046
-1287177	29004.8036767461	185770067.6	475832926.6	547376285.6	-39560.1999998093	-61770.4000000954	63663.1999998093	-44652.8000001907	17247.5999999046
-1287182	29005.0620524136	185891951.6	475767472.6	547761003.6	-33992.1999998093	-64409.4000000954	59974.1999998093	-47751.8000001907	14426.5999999046
-1287186	29005.2687562827	185956663.6	476172202.6	547761330.6	-50514.1999998093	-63381.4000000954	60909.1999998093	-45277.8000001907	16116.5999999046
-1287191	29005.5271402882	185910811.6	475642244.6	547340530.6	-79524.1999998093	-64326.4000000954	58511.1999998093	-48037.8000001907	13032.5999999046
-1287196	29005.785528926	185855402.6	475619089.6	547294310.6	-41730.1999998093	-61950.4000000954	60162.1999998093	-45403.8000001907	15192.5999999046
-1287202	29006.0956014063	185781076.6	476276312.6	548211174.6	-30819.1999998093	-64182.4000000954	59863.1999998093	-46593.8000001907	14333.5999999046
-1287207	29006.3540002358	186045301.6	476277528.6	548607835.6	7620.80000019073	-62763.4000000954	62773.1999998093	-44136.8000001907	17124.5999999046
-1287211	29006.5607226349	186065039.6	475982666.6	548157210.6	-33755.1999998093	-63012.4000000954	61385.1999998093	-43664.8000001907	16720.5999999046
-1287216	29006.8191298035	185843869.6	476432223.6	548196367.6	-45151.1999998093	-65058.4000000954	59829.1999998093	-45089.8000001907	15860.5999999046
-1287222	29007.1292245213	185752807.6	476035548.6	547763086.6	-77935.1999998093	-58947.4000000954	65269.1999998093	-40531.8000001907	21556.5999999046
-1287227	29007.3876418827	185971568.6	476029757.6	547144277.6	46907.8000001907	-63118.4000000954	61239.1999998093	-44816.8000001907	17543.5999999046
-1287232	29007.6460638773	185734172.6	476154800.6	547918012.6	-56830.1999998093	-59480.4000000954	62312.1999998093	-42837.8000001907	19265.5999999046
-1287238	29007.9561763868	186134850.6	476434152.6	548248977.6	24094.8000001907	-63739.4000000954	58064.1999998093	-46804.8000001907	14823.5999999046
-1287242	29008.1629217667	185869985.6	475959856.6	546890733.6	-81458.1999998093	-61023.4000000954	62357.1999998093	-43080.8000001907	17863.5999999046
-1287248	29008.4730453969	185885797.6	475979539.6	547327918.6	-78564.1999998093	-58167.4000000954	67378.1999998093	-40149.8000001907	21437.5999999046
-1287253	29008.7314868526	185883089.6	476106003.6	547718337.6	-18347.1999998093	-65369.4000000954	60469.1999998093	-46191.8000001907	15269.5999999046
-1287258	29008.9899329422	186052274.6	476363563.6	547630696.6	-9561.19999980927	-62239.4000000954	61468.1999998093	-44791.8000001907	16794.5999999046
-1287263	29009.2483836658	186337484.6	476783077.6	548091443.6	-63597.1999998093	-56430.4000000954	68112.1999998093	-36681.8000001907	23487.5999999046
-1287269	29009.5585306513	186339932.6	477343357.6	548426771.6	-69177.1999998093	-67097.4000000954	56663.1999998093	-48437.8000001907	11648.5999999046
-1287274	29009.8169915703	186239341.6	476948257.6	548547320.6	-17411.1999998093	-59745.4000000954	64643.1999998093	-41917.8000001907	17852.5999999046
-1287279	29010.0754571237	186383394.6	477185004.6	548377990.6	-141728.199999809	-64236.4000000954	59309.1999998093	-46358.8000001907	13278.5999999046
-1287285	29010.3856219054	186088357.6	477502290.6	547610002.6	-14107.1999998093	-62847.4000000954	60951.1999998093	-44209.8000001907	14231.5999999046
-1287290	29010.644097655	186555082.6	477867275.6	549617251.6	-17122.1999998093	-63095.4000000954	62222.1999998093	-43291.8000001907	15411.5999999046
-1287295	29010.9025780394	186525055.6	478019178.6	548566126.6	-21816.1999998093	-62070.4000000954	62291.1999998093	-43689.8000001907	16435.5999999046
-1287301	29011.2127606189	186663431.6	477721523.6	549192131.6	-52696.1999998093	-61324.4000000954	62706.1999998093	-42745.8000001907	15883.5999999046
-1287306	29011.4712512004	186887538.6	478241756.6	549756229.6	-75236.1999998093	-66562.4000000954	58233.1999998093	-47828.8000001907	12337.5999999046
-1287311	29011.7297464171	186871835.6	478426076.6	549795867.6	-15605.1999998093	-66172.4000000954	57540.1999998093	-49105.8000001907	12808.5999999046
-1287317	29012.0399467959	186724668.6	477783470.6	549505572.6	12002.8000001907	-67875.4000000954	56246.1999998093	-51136.8000001907	10519.5999999046
-1287322	29012.2984522106	186857498.6	477931566.6	550140895.6	-124180.199999809	-59604.4000000954	64540.1999998093	-41234.8000001907	18822.5999999046
-1287327	29012.556962261	187139921.6	478967008.6	550465776.6	6420.80000019073	-62903.4000000954	61803.1999998093	-45448.8000001907	15778.5999999046
-1287333	29012.8671804406	187366249.6	479271060.6	550878103.6	-40842.1999998093	-68234.4000000954	57265.1999998093	-50147.8000001907	11183.5999999046
-1287338	29013.1257006897	187375531.6	479460089.6	550450272.6	-70103.1999998093	-67304.4000000954	59792.1999998093	-47486.8000001907	12613.5999999046
-1287343	29013.3842255749	187002545.6	479130755.6	549803602.6	55636.8000001907	-68849.4000000954	56962.1999998093	-50650.8000001907	9408.59999990463
-1287349	29013.6944615569	186852251.6	479338550.6	549727075.6	-48359.1999998093	-62531.4000000954	61355.1999998093	-44848.8000001907	15244.5999999046
-1287354	29013.9529966418	186755774.6	479073141.6	548769847.6	-23615.1999998093	-58982.4000000954	64219.1999998093	-42358.8000001907	18493.5999999046
-1287360	29014.2632448638	186678418.6	478534986.6	549535800.6	-7190.19999980927	-63707.4000000954	60311.1999998093	-47166.8000001907	12791.5999999046
-1287365	29014.521790149	186978238.6	478134835.6	549501113.6	-101757.199999809	-64795.4000000954	58926.1999998093	-48626.8000001907	12373.5999999046
-1287371	29014.8320506117	186877185.6	478223404.6	550031454.6	-51719.1999998093	-62223.4000000954	61744.1999998093	-45298.8000001907	15992.5999999046
-1287376	29015.0906060978	187063916.6	479086606.6	550369814.6	16425.8000001907	-62715.4000000954	61365.1999998093	-46336.8000001907	15417.5999999046
-1287382	29015.400878802	186901292.6	478500790.6	550113506.6	-84910.1999998093	-65744.4000000954	61083.1999998093	-48036.8000001907	12559.5999999046
-1287387	29015.6594444896	186888955.6	477827951.6	549566112.6	-96028.1999998093	-63851.4000000954	63206.1999998093	-45572.8000001907	15030.5999999046
-1287393	29015.969729436	187316551.6	479261335.6	550279584.6	-19641.1999998093	-58730.4000000954	65388.1999998093	-42354.8000001907	19044.5999999046
-1287398	29016.2283053257	186750230.6	477881414.6	548332484.6	-23599.1999998093	-59567.4000000954	65114.1999998093	-42631.8000001907	18353.5999999046
-1287404	29016.538602515	186918085.6	478081441.6	549265220.6	20519.8000001907	-62188.4000000954	62972.1999998093	-44751.8000001907	15526.5999999046
-1287409	29016.7971886074	186786432.6	478166320.6	549569605.6	-49949.1999998093	-60496.4000000954	64679.1999998093	-42290.8000001907	18083.5999999046
-1287415	29017.1074980403	186397925.6	478489175.6	549058497.6	-141498.199999809	-59655.4000000954	66608.1999998093	-40194.8000001907	21626.5999999046
-1287420	29017.3660943361	186766482.6	478003634.6	549744097.6	86684.8000001907	-61707.4000000954	63477.1999998093	-41926.8000001907	19539.5999999046
-1287425	29017.62469527	186406799.6	477806412.6	548070765.6	-262532.199999809	-64082.4000000954	62304.1999998093	-43937.8000001907	16628.5999999046
-1287431	29017.935022513	186669447.6	478864647.6	548972050.6	-55158.1999998093	-58335.4000000954	67224.1999998093	-38951.8000001907	21507.5999999046
-1287437	29018.2453564353	186484705.6	477558660.6	548395054.6	115533.800000191	-60060.4000000954	65558.1999998093	-39750.8000001907	20236.5999999046
-1287442	29018.5039731396	186817832.6	477797017.6	548631774.6	-81287.1999998093	-63962.4000000954	61039.1999998093	-45896.8000001907	14989.5999999046
-1287447	29018.7625944824	186730612.6	479234520.6	550206527.6	25797.8000001907	-62991.4000000954	61911.1999998093	-44806.8000001907	15350.5999999046
-1287453	29019.072946217	186367905.6	477097805.6	548122205.6	-127709.199999809	-54970.4000000954	69389.1999998093	-35223.8000001907	25180.5999999046
-1287458	29019.3315777653	186899031.6	477854837.6	549073427.6	38637.8000001907	-59987.4000000954	65178.1999998093	-39647.8000001907	20996.5999999046
