Time,File Name,TOS [s],H2,He,H2O,28,O2,Ar,CO2,T,Vac,Stepnumber, T1  [°C], T2  [°C], T3  [°C], T4  [°C], P1 [psig] , P2 [psig] , P3 [psig] , P4 [psig] , P5 [psig] , P6 [psig] , P7 [psia] , P8 [psia] , P9 [psia] ,MFC1 SP [ml/min],MFC2 SP [ml/min],MFC3 SP [ml/min],MFC4 SP [ml/min],MFC5 SP [ml/min],MFC6 SP [ml/min],MFC1 CSP [ml/min],MFC2 CSP [ml/min],MFC3 CSP [ml/min],MFC4 CSP [ml/min],MFC5 CSP [ml/min],MFC6 CSP [ml/min],MFC1Flow [ml/min],MFC2Flow [ml/min],MFC3Flow [ml/min],MFC4Flow [ml/min],MFC5Flow [ml/min],MFC6Flow [ml/min],SV1 SP,SV1 Feedback,SV2 SP,SV2 Feedback,BV1,BV2,BV3,BV4,BV5,BV6,TR1 SP [°C],TR1 CSP [°C],TR1 T [°C],TR2 SP [°C],TR2 CSP [°C],TR2 T [°C],"Extra AI1, Extra AI1 [Kg]","Extra AI2, Extra AI2 [psi]","Extra AI3, Extra AI3 [apples]","Extra AI4, Extra AI4 [barrels]",Extra TC1 - Extra TC1 [°C],Extra TC2 - Extra TC2 [°C],Extra TC3 - Extra TC3 [°C],Extra TC4 - Extra TC4 [°C],Extra TC5 - Extra TC5 [°C],Extra TC6 - Extra TC6 [°C],Extra TC7 - Extra TC7 [°C],Extra TC8 - Extra TC8 [°C],Extra DO 1,Extra DO 2,Extra DO 3,Extra DO 4
2021-06-14 16:33:52,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,0.0,4.929417264150943e-10,1.8104522641509434e-07,6.951218962264151e-09,8.664734339622641e-09,2.4716461320754716e-09,3.837184150943396e-06,7.719113773584907e-11,26.12077169811321,1.8168e-06,0.0,2300.190767666667,2300.190767666667,2300.4648148,2300.4648148,38.74005,35.92757506666667,41.86908893333333,21.505840133333333,33.594970266666664,40.6002004,17.5443204,8.742121333333332,1.5339946666666666,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.360308400000001,0.3789100666666667,0.3259396,0.058073,0.14188966666666666,0.11479466666666667,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.796050266666665,0.0,0.0,0.0,0.14694253333333335,0.14545366666666665,0.10001306666666668,0.10169866666666666,2300.4648148,2300.190767666667,2300.190767666667,2300.4648148,2300.4648148,2300.4648148,2300.343342466667,2300.343342466667,0.0,0.0,0.0,0.0
2021-06-14 16:35:37,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0002,105.0,4.93123e-10,1.82749e-07,6.92696e-09,8.62844e-09,2.42609e-09,3.84917e-06,7.89801e-11,25.9078,1.8168e-06,0.0,2300.228154066667,2300.228154066667,2300.4991737333335,2300.4991737333335,38.764121933333335,35.94759766666667,41.8694878,21.5236902,33.59467993333333,40.60374193333333,17.3320604,7.2651104,-1.030922,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.365561466666668,0.3795668,0.3230938,0.057628599999999995,0.13532266666666667,0.11164266666666667,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.747476866666666,0.0,0.0,0.0,0.02268026666666667,0.0756072,0.0942122,0.1278774,2300.4991737333335,2300.228154066667,2300.228154066667,2300.4991737333335,2300.4991737333335,2300.4991737333335,2300.3789658666665,2300.3789658666665,0.0,0.0,0.0,0.0
2021-06-14 16:37:23,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0003,211.0,4.713018598130841e-10,1.8211002803738317e-07,6.798056074766355e-09,8.669651214953272e-09,2.4611492523364487e-09,3.858482149532711e-06,7.286726822429906e-11,26.067592523364485,1.8168e-06,0.0,2300.2418826666667,2300.2418826666667,2300.5108003333335,2300.5108003333335,39.048991666666666,35.925943,41.683445,21.541982666666666,33.59449666666667,40.60437433333333,17.274630666666667,7.5474630000000005,2.1096666666666666,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3759906666666666,0.3730003333333333,10.303383,0.05742966666666667,0.14088233333333333,0.11151133333333334,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.696622333333334,0.0,0.0,0.0,0.15624466666666667,0.137202,0.134466,0.152305,2300.5108003333335,2300.2418826666667,2300.2418826666667,2300.5108003333335,2300.5108003333335,2300.5108003333335,2300.391108,2300.391108,0.0,0.0,0.0,0.0
2021-06-14 16:39:11,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0004,319.0,4.056493271028037e-09,1.949100644859813e-07,7.054554392523365e-09,9.396570373831776e-09,1.1222787102803738e-08,3.8247771962616824e-06,1.1756044485981307e-10,26.06859719626168,1.8502261682242991e-06,0.0,2300.2625516666667,2300.2625516666667,2300.529459533333,2300.529459533333,40.367484,35.948622199999996,39.153075466666664,21.560636533333334,33.594873666666665,40.608292266666666,17.732175933333334,9.3217624,3.0723333999999998,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3352776000000002,0.3719058,10.342564333333334,0.0570462,0.14009459999999999,0.116108,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.676698333333334,0.0,0.0,0.0,0.18758959999999997,0.14330893333333333,0.0894842,0.08707640000000001,2300.529459533333,2300.2625516666667,2300.2625516666667,2300.529459533333,2300.529459533333,2300.529459533333,2300.409950133333,2300.409950133333,0.0,0.0,0.0,0.0
2021-06-14 16:40:57,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0005,425.0,1.12871e-08,1.39749e-08,7.36878e-09,8.75955e-09,4.79782e-09,3.87536e-06,9.57716e-11,26.0153,1.98338e-06,0.0,2300.2949472,2300.2949472,2300.5599662,2300.5599662,40.695091,35.952238200000004,38.8329898,21.57515,33.5948684,40.6088394,17.5687368,8.729664399999999,4.0360928000000005,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.325647,0.3731096,10.348146,0.0577514,0.1366358,0.110986,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.6973584,0.0,0.0,0.0,0.2809446,0.21790500000000002,0.1596594,0.15355239999999998,2300.5599662,2300.2949472,2300.2949472,2300.5599662,2300.5599662,2300.5599662,2300.4404474,2300.4404474,0.0,0.0,0.0,0.0
2021-06-14 16:42:42,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0006,530.0,1.6287221875e-08,7.763892916666667e-09,7.012373645833333e-09,8.508111979166667e-09,3.1447015625e-09,3.888975e-06,1.0112298437499999e-10,25.964396875000002,2.01848e-06,0.0,2300.3026342,2300.3026342,2300.5662998000003,2300.5662998000003,40.8593738,35.955573,39.083939199999996,21.593802999999998,33.59488,40.6030004,17.852340599999998,8.887738800000001,-2.0780785999999996,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3098868000000001,0.382631,10.3225362,0.0563264,0.138343,0.120048,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.690934199999997,0.0,0.0,0.0,-0.13636320000000002,-0.0653124,-0.05007799999999999,-0.0089056,2300.5662998000003,2300.3026342,2300.3026342,2300.5662998000003,2300.5662998000003,2300.5662998000003,2300.4442436,2300.4442436,0.0,0.0,0.0,0.0
2021-06-14 16:44:27,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0007,635.0,1.6772086000000002e-07,6.6779772000000005e-09,6.7320732000000005e-09,8.423802200000001e-09,2.903965e-09,3.8925352e-06,9.5773664e-11,26.007782,2.01848e-06,0.0,2300.3219618000003,2300.3219618000003,2300.5849946,2300.5849946,40.9859054,35.953249,39.252257,21.6094316,33.5949782,40.6039052,17.565458200000002,8.950518,4.2764308,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.2718006000000002,0.39707760000000003,10.322207599999999,0.0561884,0.1421518,0.110001,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.6883534,0.0,0.0,0.0,0.31647040000000004,0.2518548,0.1975488,0.1903912,2300.5849946,2300.3219618000003,2300.3219618000003,2300.5849946,2300.5849946,2300.5849946,2300.4635116,2300.4635116,0.0,0.0,0.0,0.0
2021-06-14 16:46:13,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0008,741.0,5.390002424242425e-07,6.013106767676768e-09,6.438386363636364e-09,8.40955515151515e-09,2.7872655555555554e-09,3.89714909090909e-06,8.044948383838384e-11,25.9616,2.01848e-06,0.0,2300.348302,2300.348302,2300.611476333333,2300.611476333333,41.07109833333333,35.950438999999996,39.397069333333334,21.625351333333334,33.59491166666667,40.61184433333333,17.536376666666666,8.195201,1.9389353333333332,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3300246666666666,0.385039,10.337857999999999,0.05643366666666667,0.14307133333333333,0.12070466666666667,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.673009333333333,0.0,0.0,0.0,0.15525966666666668,0.144425,0.11586033333333333,0.12975966666666666,2300.611476333333,2300.348302,2300.348302,2300.611476333333,2300.611476333333,2300.611476333333,2300.491137,2300.491137,0.0,0.0,0.0,0.0
2021-06-14 16:47:59,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0009,847.0,5.453352500000001e-07,5.4418637e-09,6.1277583e-09,8.365563e-09,2.705257e-09,3.9059082e-06,8.813759499999999e-11,26.992001000000002,2.01848e-06,0.0,2300.3567674666665,2300.3567674666665,2300.6199867333335,2300.6199867333335,41.15734586666667,35.94700013333333,39.5475806,21.6380156,33.5951454,40.6118712,17.5035444,8.1851794,-1.8355522,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3330891333333335,0.3821938,10.331401,0.0572304,0.1394814,0.11558266666666667,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,28.78295,25.677249800000002,0.0,0.0,0.0,-0.0015072666666666734,0.05450640000000001,0.055447133333333315,0.082283,2300.6199867333335,2300.3567674666665,2300.3567674666665,2300.6199867333335,2300.6199867333335,2300.6199867333335,2300.5001012,2300.5001012,0.0,0.0,0.0,0.0
2021-06-14 16:49:44,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0010,952.0000000000001,5.414674e-07,4.9912928000000005e-09,5.9242072e-09,8.3659336e-09,2.6422539999999997e-09,3.9038516e-06,8.0777484e-11,36.29678,2.01848e-06,0.0,2300.3724824,2300.3724824,2300.6335244666666,2300.6335244666666,41.2256496,35.94446093333333,39.66860766666667,21.650574733333332,33.594844,40.613933,17.521852133333333,8.095120399999999,-0.02710839999999992,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.2954407333333333,0.4002518,10.350663466666667,0.056540933333333335,0.14202033333333333,0.11729,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,46.15795,45.169973666666664,0.0,0.0,0.0,0.044722200000000004,0.06877766666666667,0.0642688,0.09167286666666666,2300.6335244666666,2300.3724824,2300.3724824,2300.6335244666666,2300.6335244666666,2300.6335244666666,2300.5143990666666,2300.5143990666666,0.0,0.0,0.0,0.0
2021-06-14 16:51:30,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0011,1058.0,5.4196854e-07,4.4913594e-09,6.261122e-09,8.3934992e-09,2.5499248e-09,3.9007962e-06,8.95387e-11,56.542519999999996,2.01848e-06,0.0,2300.386932,2300.386932,2300.6458824,2300.6458824,41.2740294,35.9423946,39.790773,21.6620028,33.594811,40.6160552,17.2292066,7.7146836,4.5397518,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.302007,0.3911676,10.320894599999999,0.057062,0.14057619999999998,0.119654,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,63.974616399999995,62.918277800000006,0.0,0.0,0.0,0.3718922,0.30642379999999997,0.238065,0.2286088,2300.6458824,2300.386932,2300.386932,2300.6458824,2300.6458824,2300.6458824,2300.5282656,2300.5282656,0.0,0.0,0.0,0.0
2021-06-14 16:53:15,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0012,1163.0,5.449367099999999e-07,4.1777155e-09,7.7161012e-09,8.3978099e-09,2.5216301e-09,3.9030158e-06,8.7564785e-11,74.138361,2.01848e-06,0.0,2300.4130536000002,2300.4130536000002,2300.6721428,2300.6721428,41.3304144,35.950514999999996,39.907033,21.6702388,33.595383399999996,40.615199600000004,17.1627146,7.3411713999999995,2.5165782,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3689866,0.3882132,10.326476,0.056832,0.1422834,0.11256200000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,81.31628599999999,80.2980728,0.0,0.0,0.0,0.2127176,0.1907856,0.1592652,0.1658318,2300.6721428,2300.4130536000002,2300.4130536000002,2300.6721428,2300.6721428,2300.6721428,2300.5544512,2300.5544512,0.0,0.0,0.0,0.0
2021-06-14 16:55:01,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0013,1269.0,5.416738e-07,3.8956417e-09,8.9420402e-09,8.3907983e-09,2.5028499000000003e-09,3.9122209000000004e-06,7.4902145e-11,91.721835,2.01848e-06,0.0,2300.4172908,2300.4172908,2300.6764576,2300.6764576,41.378030466666665,35.957743,40.000128266666664,21.6785138,33.59526053333333,40.61821486666667,17.59566393333333,9.339791400000001,4.214486533333334,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3449088,0.389198,10.356573466666667,0.0556214,0.14307166666666668,0.116699,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,98.866286,97.89938193333333,0.0,0.0,0.0,0.2562545333333333,0.1898882,0.11235800000000001,0.09517546666666665,2300.6764576,2300.4172908,2300.4172908,2300.6764576,2300.6764576,2300.6764576,2300.5566260666665,2300.5566260666665,0.0,0.0,0.0,0.0
2021-06-14 16:56:46,20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0014,1374.0,5.446619090909091e-07,3.5902081818181818e-09,8.399902727272728e-09,8.364805454545454e-09,2.477509090909091e-09,3.9126236363636365e-06,8.279632727272727e-11,109.07972727272727,2.01848e-06,0.0,2300.4154628666665,2300.4154628666665,2300.6743519333336,2300.6743519333336,41.420345999999995,35.96481633333333,40.075351133333335,21.687143533333334,33.5953516,40.6122162,17.305213666666667,7.129485866666666,-2.6870224,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3549777333333333,0.4108673333333333,10.330087333333333,0.056954533333333335,0.14473493333333332,0.11046066666666667,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,116.3273948,115.31784119999999,0.0,0.0,0.0,-0.029481000000000007,0.05187966666666666,0.08550066666666667,0.12389306666666666,2300.6743519333336,2300.4154628666665,2300.4154628666665,2300.6743519333336,2300.6743519333336,2300.6743519333336,2300.554005533333,2300.554005533333,0.0,0.0,0.0,0.0
