,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.006169593777999515,0.006252387821079731,0.005487388452194638,0.0007649993688850935,0.0
1,29150.1183173677,0.005771402724187828,0.006002266500298783,0.0052488438891874255,0.000753422611111358,0.0
2,29150.4315027851,0.006385067867485013,0.004088824025022058,0.0031427172217658316,0.0009461068032562262,0.0
3,29150.6924958056,0.0038709543945741713,0.006370114899648588,0.005495681364368842,0.000874433535279746,0.0
4,29151.0056936376,0.00654939738530593,0.0054722088114526205,0.004840810063170843,0.0006313987482817776,0.0
5,29151.2666970039,0.005068164050809444,0.00361743100314672,0.0025206788369613745,0.0010967521661853455,0.0
6,29151.5799072512,0.0065843552073990615,0.00460833433710304,0.003694914050283421,0.0009134202868196193,0.0
7,29151.8409209639,0.006365715666499509,0.004532554415312834,0.0035991263534959797,0.0009334280618168541,0.0
8,29152.1019393797,0.006543437230054455,0.003909743176565798,0.0031536196640310704,0.0007561235125347275,0.0
9,29152.415167687,0.004400676759068121,0.006752184674369548,0.005761703406258852,0.0009904812681106958,0.0
10,29152.6761964502,0.008948123677670042,0.006099264966080549,0.005204583113735832,0.0008946818523447172,0.0
11,29152.9894371747,0.007482792317166217,0.005491623739415441,0.004366021671484194,0.0011256020679312475,0.0
12,29153.2504762858,0.008448260461389879,0.007513795109947925,0.006536008474709815,0.00097778663523811,0.0
13,29153.5637294281,0.007881817633938505,0.0073914520264128526,0.0065173448783236,0.0008741071480892523,0.0
14,29153.8247788878,0.007172492705404571,0.006724472077769195,0.0056467673502152895,0.0010777047275539054,0.0
15,29154.0858330515,0.007500693955280487,0.007809778535402318,0.00675281334376959,0.0010569651916327275,0.0
16,29154.3991042575,0.006964692420791901,0.009860083488766184,0.008857630860750386,0.0010024526280157978,0.0
17,29154.6601687707,0.007561626784982282,0.009200989759888633,0.008466568240369217,0.0007344215195194164,0.0
18,29154.9734523964,0.010150238001238479,0.008964272915402844,0.007911969903636724,0.00105230301176612,0.0
19,29155.2345272597,0.007824562202258271,0.006922506980586624,0.005950352142357706,0.0009721548382289175,0.0
20,29155.4956068277,0.009391292304687434,0.009186465429682326,0.007924255955180252,0.001262209474502073,0.0
21,29155.8089085197,0.010566963327029654,0.010829917188317943,0.009778315232896333,0.0010516019554216095,0.0
22,29156.1222169871,0.008872326623674338,0.008368032486212809,0.007302926015357991,0.0010651064708548173,0.0
23,29156.3833125523,0.008121767897671557,0.009375807502863244,0.008248283408595533,0.0011275240942677108,0.0
24,29156.6966334415,0.007370451244409315,0.009347105730693498,0.007984113551688592,0.0013629921790049063,0.0
25,29156.9577393586,0.010074373960379968,0.00815019886671611,0.006877974288999529,0.0012722245777165792,0.0
26,29157.2710726705,0.009610652668247921,0.011295968327972467,0.009890166314035042,0.0014058020139374255,0.0
27,29157.5321889401,0.009150084943788987,0.009906039557516129,0.008110475560909314,0.001795563996606814,0.0
28,29157.7933099156,0.0095435696218358,0.00818249074385389,0.006851498418741295,0.0013309923251125946,0.0
29,29158.1066612981,0.008950339692063445,0.008534628554730514,0.007018887898469729,0.001515740656260785,0.0
30,29158.367792627,0.009891964852869528,0.010949480990262437,0.009191352314772359,0.0017581286754900782,0.0
31,29158.6811564339,0.010505946467451222,0.010025515974792955,0.008572418643564613,0.0014530973312283423,0.0
32,29158.9422981168,0.010086670318831223,0.010140430738714488,0.00874978988871398,0.0013906408500005086,0.0
33,29159.2034445063,0.012094497740193957,0.008934137036677451,0.007397746441766937,0.0015363905949105148,0.0
34,29159.5168263865,0.01255620638637959,0.011369328185109493,0.009668180497257822,0.001701147687851672,0.0
35,29159.7779831309,0.014277997328852777,0.010385641908345017,0.008794583422232173,0.0015910584861128436,0.0
36,29160.0391445823,0.01303174567467457,0.011574245345502348,0.009737344113613341,0.001836901231889006,0.0
37,29160.3525445373,0.013950684264754834,0.010983177969779904,0.009068525583301323,0.001914652386478581,0.0
38,29160.6137163445,0.014988286542763202,0.011115717218931455,0.009593894666634796,0.0015218225522966582,0.0
