,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.006686570189666031,0.006041058546341299,0.0033053278291041216,0.0027357307172371777,0.0
1,29150.1705144671,0.005761583316365192,0.00562265375073635,0.0028384064665192446,0.0027842472842171053,0.0
2,29150.4315027851,0.00542903430307984,0.005276408285412186,0.001893015371994106,0.00338339291341808,0.0
3,29150.744694974,0.007929376460172978,0.006332395889843922,0.0034744127159122605,0.0028579831739316613,0.0
4,29151.0056936376,0.004817260825264585,0.0051738200685963465,0.002915861407771598,0.0022579586608247487,0.0
5,29151.3188982414,0.005436481349545196,0.0054821821298937125,0.001522881795420629,0.003959300334473084,0.0
6,29151.5799072512,0.0051659519111552,0.0054921330288518685,0.0022256310707628444,0.003266501958089024,0.0
7,29151.8409209639,0.00635501703275181,0.005505985555286712,0.0021679333621651064,0.0033380521931216057,0.0
8,29152.1541436273,0.005643930100315318,0.004901552606436366,0.002135000664352946,0.0027665519420834207,0.0
9,29152.415167687,0.008549451960747908,0.007012642804219725,0.0034705614114369414,0.003542081392782784,0.0
10,29152.6761964502,0.006781953335984318,0.006334471103700873,0.003134980064667425,0.003199491039033448,0.0
11,29152.9894371747,0.005720229838566564,0.006655162467223259,0.002629872672392417,0.004025289794830842,0.0
12,29153.3026846724,0.0063748743993258875,0.007408031581027074,0.004070879575530817,0.003337152005496257,0.0
13,29153.5637294281,0.008047696658094678,0.007051635364884932,0.003925721968813175,0.0031259133960717576,0.0
14,29153.8247788878,0.007178875218180953,0.007255332775196805,0.0034013296907527022,0.0038540030844441027,0.0
15,29154.1380444487,0.008328708438777761,0.00816643735503562,0.004358927793044175,0.003807509561991444,0.0
16,29154.3991042575,0.009670445263368478,0.0089202854030139,0.005335392972272719,0.0035848924307411803,0.0
17,29154.6601687707,0.009165996179349907,0.007726217057637602,0.005099836446007242,0.0026263806116303594,0.0
18,29154.9734523964,0.00840315035760186,0.008528937660622645,0.004765774199030063,0.0037631634615925827,0.0
19,29155.2345272597,0.008695847898478114,0.0070607378090495896,0.0035841939568244433,0.0034765438522251463,0.0
20,29155.5478233058,0.00932447283486753,0.009647761510246659,0.005113740817101928,0.0045340206931447306,0.0
21,29155.8611261271,0.011833932587886831,0.009367499229414837,0.005690579209088687,0.003676920020326151,0.0
22,29156.1222169871,0.009539270216153606,0.008207866867443117,0.0043989166800825295,0.0038089501873605873,0.0
23,29156.4355322299,0.00919804263425248,0.009291538229030366,0.005113960695125282,0.004177577533905084,0.0
