,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.9617271983,0.006772672406149923,0.005721458596943119,8.747683878652494e-05,0.0,0.005633981758156594
1,29150.27490923,0.0076349438738146855,0.0058362738599852925,5.384488922918022e-05,0.0,0.005782428970756113
2,29150.535899429,0.005860361229487578,0.006638019432718518,6.015555896730331e-05,0.0,0.006577863873751215
3,29150.8490938751,0.006392742073885492,0.008638299255218073,8.818625608286539e-05,0.0,0.008550112999135207
4,29151.1100944197,0.0059035514705392655,0.008146616633773,5.447775130395508e-05,0.0,0.008092138882469044
5,29151.423301281,0.003980397641108275,0.006554992195281015,4.368211843692347e-05,0.0,0.006511310076844092
6,29151.6843121719,0.007675488354059253,0.007059866748933294,5.9189418792493264e-05,0.0,0.007000677330140801
7,29151.9453277658,0.00500997868118164,0.005996527849486723,4.622446672520182e-05,0.0,0.005950303382761521
8,29152.2585526868,0.007026480114149386,0.005460736362841438,6.863552238797406e-05,0.0,0.005392100840453464
9,29152.5195786279,0.008905223436069096,0.0049032648435158145,8.821385321280155e-05,0.0,0.004815050990303013
10,29152.8328159658,0.008953998658926694,0.006556382523698978,6.369681071632169e-05,0.0,0.006492685712982656
11,29153.0938522547,0.00678208674540797,0.00600444516930644,7.877821298418649e-05,0.0,0.005925666956322254
12,29153.4071020102,0.007284679002400494,0.006788497355839387,0.0001035735064620719,0.0,0.006684923849377315
13,29153.6681486475,0.0055858137905418935,0.007888433666484342,9.100656639187194e-05,0.0,0.007797427100092471
14,29153.9291999888,0.006012040930311055,0.007355556835030741,8.688119166614255e-05,0.0,0.007268675643364598
15,29154.2424678077,0.006645825880806893,0.0061959387842869884,0.00012290007822294316,0.0,0.006073038706064045
16,29154.5035294983,0.006887067231012532,0.007794634069867673,0.00013014020482199446,0.0,0.007664493865045679
17,29154.8168097368,0.008168656244726053,0.006956525024979306,0.00012962321643326328,0.0,0.006826901808546042
18,29155.0778817772,0.007854553446467448,0.006866684447965473,0.00010246622558950722,0.0,0.006764218222375966
19,29155.3389585223,0.00839676181140873,0.007078449149135587,9.599478601402423e-05,0.0,0.006982454363121563
20,29155.6522568268,0.00883784862059784,0.009460447048820812,0.0001417365688342663,0.0,0.009318710479986546
21,29155.9133439227,0.01004527238732398,0.007860584830224822,0.00013437779367853373,0.0,0.007726207036546288
22,29156.2266546485,0.008571326891129905,0.009161490991761657,0.00011186996255985864,0.0,0.009049621029201798
23,29156.5399721499,0.011087851986375522,0.008276013089475788,0.00013098193986753402,0.0,0.008145031149608255
24,29156.8010752437,0.010457344260950406,0.009878553589586841,0.00010490352980628736,0.0,0.009773650059780554
25,29157.062183043,0.012788686649603562,0.009466337810122974,0.00012183473517007658,0.0,0.009344503074952897
26,29157.3755186136,0.010884122207116709,0.008892174381640068,0.00014023087362286096,0.0,0.008751943508017206
27,29157.6366367656,0.011070281555651788,0.010533606025544323,0.00011371282218756578,0.0,0.010419893203356756
28,29157.9499847597,0.010292187296013102,0.01149946750270577,9.46573902305126e-05,0.0,0.011404810112475258
29,29158.2111132649,0.011662810434585794,0.01089880972949037,0.00012285578556599545,0.0,0.010775953943924374
30,29158.4722464763,0.012958893652422976,0.010823043060922738,0.00013402938061338548,0.0,0.010689013680309353
31,29158.7856125423,0.015055291490364315,0.010368880855408357,0.0001350563963105245,0.0,0.010233824459097833
32,29159.0467561078,0.012995422191306727,0.011121092505757636,0.00011694565684477989,0.0,0.011004146848912856
33,29159.30790438,0.01461596837955724,0.011374287889099445,0.00012522894194352813,0.0,0.011249058947155917
34,29159.6212885195,0.012470456140842212,0.01356173821379087,0.0001377614404231638,0.0,0.013423976773367707
35,29159.8824471466,0.013857972467235241,0.014415525543297393,0.0001390494628844959,0.0,0.014276476080412898
36,29160.1436104808,0.0141963763681225,0.013726702612012523,0.00014245035247970964,0.0,0.013584252259532813
37,29160.4570126953,0.013017382525531179,0.013538582306013295,0.00013952807805964873,0.0,0.013399054227953646
38,29160.7181863854,0.013868801494001297,0.012895810224896527,0.000144103400340872,0.0,0.012751706824555656
39,29160.979364783,0.013475195983368727,0.014597207296538963,0.0001556179443531072,0.0,0.014441589352185856
40,29161.2927850741,0.012316347841519502,0.014915296242451774,0.00017607583381912194,0.0,0.014739220408632651
41,29161.5539738284,0.013200246370839974,0.015223082757568781,0.00018376935781235052,0.0,0.01503931339975643
42,29161.8151672907,0.014378624803037272,0.013796188171649463,0.00017470682105732736,0.0,0.013621481350592135
43,29162.1286056599,0.015902854756938017,0.01645911142442611,0.00017774122118510848,0.0,0.016281370203241004
44,29162.3898094798,0.01686520203883383,0.013913114846037694,0.0002042964275180427,0.0,0.01370881841851965
45,29162.651018008,0.01696883318832778,0.01477997322499719,0.0001980164685392508,0.0,0.014581956756457938
46,29162.9122312445,0.017056157630150198,0.016180876723999458,0.0001906003202339789,0.0,0.01599027640376548
47,29163.1734491896,0.015396689232500321,0.019523696311235836,0.0002036884600227902,0.0,0.019320007851213045
48,29163.4346718433,0.016198467524783794,0.018339571841506575,0.00020722465194082987,0.0,0.018132347189565745
49,29163.7481452433,0.016289402177744227,0.01793343652389702,0.00019641006294820576,0.0,0.017737026460948813
50,29164.0093782564,0.01811443063562049,0.017470355842851622,0.00018297340253056204,0.0,0.01728738244032106
51,29164.2706159786,0.017797659330430524,0.01635770790294158,0.00019188264282884985,0.0,0.01616582526011273
52,29164.5841074613,0.01900594699087542,0.016603084826515242,0.0002310627046471059,0.0,0.016372022121868137
53,29164.8453555438,0.017375304230296634,0.017262882492681857,0.0002380485549604172,0.0,0.017024833937721442
