,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8051387217,0.006050383730791157,0.006050383730791156,0.006050383730791148,0.0,7.422971755803936e-18
1,29150.0661204565,0.00650456165112545,0.006504561651125449,0.006504561651125442,0.0,7.679732402386454e-18
2,29150.3793047453,0.0034773075390808704,0.003477307539080873,0.0034773075390808652,0.0,8.01040860665277e-18
3,29150.6402968253,0.005863969760427481,0.005863969760427482,0.005863969760427473,0.0,9.830913494886264e-18
4,29150.9534935286,0.006163360203906046,0.006163360203906051,0.006163360203906038,0.0,1.1817801745366364e-17
5,29151.2144959544,0.003110397232962901,0.0031103972329629063,0.003110397232962897,0.0,9.674741638482035e-18
6,29151.527705073,0.003994125151790396,0.0039941251517904,0.00399412515179039,0.0,9.285910579959161e-18
7,29151.7887178451,0.004403140246967052,0.004403140246967055,0.0044031402469670465,0.0,8.824805615961045e-18
8,29152.0497353203,0.003379856043514919,0.003379856043514923,0.0033798560435149153,0.0,7.947273349489061e-18
9,29152.3629624988,0.00633099469072362,0.006330994690723618,0.0063309946907236115,0.0,6.492559519427264e-18
10,29152.6239903213,0.006362311646756714,0.006362311646756714,0.006362311646756706,0.0,7.562185637099247e-18
11,29152.9372299169,0.004756874619376453,0.004756874619376456,0.004756874619376447,0.0,8.450359295658682e-18
12,29153.1982680872,0.007144702590343256,0.007144702590343254,0.007144702590343246,0.0,8.105099456745892e-18
13,29153.5115201007,0.007732608169740174,0.0077326081697401735,0.007732608169740164,0.0,9.648707373396795e-18
14,29153.7725686195,0.00658466285600485,0.006584662856004852,0.0065846628560048415,0.0,1.0784894175024652e-17
15,29154.0336218424,0.007294919634299712,0.007294919634299711,0.007294919634299703,0.0,8.45349804186062e-18
16,29154.3468919194,0.010132630094467972,0.010132630094467967,0.010132630094467958,0.0,9.40119560844836e-18
17,29154.6079554917,0.00974496093363206,0.009744960933632058,0.009744960933632047,0.0,9.878551192357099e-18
