,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.9095308513,0.00422247335736177,0.006290555439299251,0.0046918597806989435,0.0015986956586003078,0.0
1,29150.1705144671,0.006026594859107029,0.0055454118797290085,0.003880441776372373,0.0016649701033566349,0.0
2,29150.483701013,0.00514800395759344,0.004946266457875718,0.0028848328588260063,0.0020614335990497114,0.0
3,29150.744694974,0.006209543129971449,0.006459002440846108,0.0047499385342504195,0.0017090639065956883,0.0
4,29151.0056936376,0.00497120671496197,0.005336583316595223,0.003986331962773575,0.0013502513538216471,0.0
5,29151.3188982414,0.007495927455672848,0.004449609609858915,0.002081961906842037,0.002367647703016878,0.0
6,29151.5799072512,0.007233474621697823,0.004996061084889777,0.003042704379253838,0.0019533567056359384,0.0
7,29151.8931242708,0.006135559455305824,0.004666658746896058,0.0027409896004929033,0.0019256691464031544,0.0
8,29152.1541436273,0.006139022792281696,0.004573190103988726,0.0029188017531180366,0.0016543883508706894,0.0
9,29152.415167687,0.008294949241327615,0.006862825579825904,0.004744673339516741,0.0021181522403091635,0.0
10,29152.7284027673,0.008787351421556367,0.005958046791420715,0.003994671043262295,0.001963375748158421,0.0
11,29152.9894371747,0.009092026140890637,0.006002460259123087,0.00359535109043284,0.0024071091686902473,0.0
12,29153.3026846724,0.0076259957110610165,0.007560985394163323,0.005565380208156918,0.0019956051860064053,0.0
13,29153.5637294281,0.010381628196756455,0.007236217604016625,0.005366932365006349,0.0018692852390102762,0.0
14,29153.8247788878,0.007650382992293893,0.006954705598139791,0.004650025281050783,0.002304680317089008,0.0
15,29154.1380444487,0.006665807667240661,0.008236053993223224,0.005959176639370359,0.0022768773538528655,0.0
16,29154.3991042575,0.00797187367243429,0.00943787464351695,0.007294121552773829,0.0021437530907431213,0.0
17,29154.7123822379,0.009153526006048284,0.008674677299389555,0.007029387427518931,0.001645289871870625,0.0
18,29154.9734523964,0.007853127373685528,0.00876574297171521,0.006515384430247688,0.002250358541467522,0.0
19,29155.2867427969,0.007217855250709177,0.007183269268409938,0.005012403919416514,0.0021708653489934246,0.0
