,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.752942939,0.005757171260893074,0.005495608964964405,2.149725358734023e-05,4.784673878954742e-05,0.0054262649725875176
1,29150.0139237334,0.006311260253903276,0.005740063395634938,2.491310255844256e-05,4.3403457922547636e-05,0.005671746835153948
2,29150.27490923,0.005170090008293067,0.005856020579561069,1.5336541401142962e-05,5.017972842985587e-05,0.005790504309730071
3,29150.5880980331,0.007031554059185724,0.007001856009440394,1.9521306001466192e-05,5.6701372037487316e-05,0.00692563333140144
4,29150.8490938751,0.006612821281430195,0.008625068250233691,2.5117930165481958e-05,3.7896826534739e-05,0.00856205349353347
5,29151.162295093,0.0067499775961225765,0.00771534187638257,1.320298517065921e-05,5.5747633117971786e-05,0.007646391258093939
6,29151.423301281,0.006555087289410868,0.006593788304272952,1.2441897968181719e-05,6.094308572158722e-05,0.006520403320583183
7,29151.7365149144,0.006868643927295845,0.006879441614163275,1.6823637866223767e-05,5.5581735009278364e-05,0.0068070362412877726
8,29151.997531449,0.006832653956282588,0.005971743209140808,1.2500345695761092e-05,4.7747990882243724e-05,0.005911494872562803
9,29152.2585526868,0.007195344610707257,0.00547059887023045,1.954933041484994e-05,5.141846556442884e-05,0.005399631074251171
10,29152.5717843805,0.006012013063116195,0.005259784850940173,2.458655395269697e-05,5.482014577413621e-05,0.00518037815121334
11,29152.8328159658,0.007184413444732905,0.006580145434545758,1.8142646194584943e-05,6.024984112337931e-05,0.006501752947227793
12,29153.1460600769,0.0069163342980224285,0.006031969539917621,2.4585149952815243e-05,6.305495447991603e-05,0.005944329435484889
13,29153.4071020102,0.007389306513712978,0.006774908325871613,2.950065257180023e-05,5.114812323826422e-05,0.0066942595500615485
14,29153.6681486475,0.0058418874969353995,0.007891070587361996,2.592123399686413e-05,5.683290776121237e-05,0.007808316445603919
15,29153.9814108215,0.00792006634801746,0.006861605076071113,2.5678606345106324e-05,6.344777935861981e-05,0.006772478690367387
16,29154.2424678077,0.007904852035196669,0.006180845930507968,3.5005404688406546e-05,6.432063539485063e-05,0.006081519890424711
17,29154.5035294983,0.006665429297722997,0.007762880690011374,3.70675967167577e-05,5.061552806738923e-05,0.007675197565227227
18,29154.8168097368,0.006927598488852806,0.006927474722669197,3.6920343858757784e-05,5.411859301629757e-05,0.006836435785794142
19,29155.0778817772,0.008037959721764248,0.00686264893764286,2.9185267784350818e-05,5.979900978036552e-05,0.006773664660078144
20,29155.3389585223,0.008499995300706864,0.007083570877057706,2.734201947619749e-05,6.402328331017323e-05,0.006992205574271335
21,29155.6522568268,0.010280741926499835,0.009443119855907083,4.037056788677824e-05,7.10249437378635e-05,0.00933172434428244
22,29155.9133439227,0.010503778698593409,0.007835724687313968,3.827458140685001e-05,6.04531848471357e-05,0.007736996921059982
23,29156.2266546485,0.00997534983966676,0.009157945792391169,3.186371700090331e-05,6.382297354351978e-05,0.009062259101846746
24,29156.4877520958,0.009853473889540599,0.008117567346183073,3.702489863147255e-05,7.209091521613918e-05,0.00800845153233546
25,29156.8010752437,0.01227669834571811,0.00989701552759923,2.9879480690402667e-05,7.983678579009327e-05,0.009787299261118734
26,29157.062183043,0.011298253003628142,0.009465249929634963,3.470196497350313e-05,7.299500526466077e-05,0.0093575529593968
27,29157.323295548,0.01016878094324979,0.008760045122858282,4.147538332844106e-05,8.968662752968228e-05,0.008628883112000158
28,29157.6366367656,0.009971514626758275,0.010564494016598345,3.238861534095799e-05,9.766049824031497e-05,0.010434444903017072
29,29157.8977596234,0.012692372175371643,0.011572671312849421,2.7381133142891888e-05,7.611114061756289e-05,0.011469179039088966
30,29158.1588871874,0.01153696196010231,0.010983163071664238,3.2434159314501195e-05,9.4211246382597e-05,0.010856517665967139
31,29158.4722464763,0.011849090591542693,0.010842086275975679,3.817534355020586e-05,9.996971747586414e-05,0.010703941214949608
32,29158.733384394,0.011488483933702292,0.010285797500022172,3.754592200577816e-05,8.396698837982155e-05,0.010164284589636573
33,29158.9945270182,0.013912565478494284,0.011064762951107329,3.5415130586040264e-05,8.323670224564891e-05,0.010946111118275639
34,29159.30790438,0.013137410083552263,0.011396912852184313,3.5668730686095015e-05,9.647551935203048e-05,0.011264768602146187
35,29159.5690573589,0.012701896220713294,0.013202034300418539,4.0485185425308255e-05,9.925726444734952e-05,0.01306229185054588
36,29159.8302150446,0.010082218558204889,0.014447252744190054,3.84461324580384e-05,9.53853498784715e-05,0.014313421261853544
37,29160.1436104808,0.011902625042970513,0.01375954380000903,4.057387357811705e-05,0.0001157468430006905,0.013603223083430222
38,29160.4047785222,0.013321327450870491,0.013666206871070048,3.916372238046572e-05,0.00010811470397438591,0.013518928444715196
39,29160.6659512708,0.014334162908082348,0.012863677637737714,4.105247925523283e-05,9.064503035151963e-05,0.012731980128130961
40,29160.9271287269,0.012527968777343863,0.014297154876189754,4.301764242885331e-05,0.00011177364807305383,0.014142363585687847
41,29161.2405478881,0.01282018897814054,0.014886881763422281,4.9743368572420686e-05,0.00012393927418415647,0.014713199120665705
42,29161.5017357009,0.013400491716727218,0.015359901495173965,5.190268035259393e-05,0.00012025565250912653,0.015187743162312244
43,29161.7629282216,0.012456528737256644,0.013824038748701062,5.1009186735075854e-05,0.00011521723550654035,0.013657812326459445
44,29162.0241254502,0.014645401898866171,0.015912707708776407,4.783106909404016e-05,0.0001271232814381063,0.01573775335824426
45,29162.3375683391,0.015362628666082618,0.014360923607595657,5.73214808222863e-05,0.0001162673844106005,0.01418733474236277
46,29162.5465340317,0.015874110099434128,0.014091034345528221,5.8242550110812374e-05,0.0001114315403531653,0.013921360255064243
47,29162.8599882205,0.016877291226267285,0.015796911308081127,5.38820768818041e-05,0.00011908917551186933,0.015623940055687452
48,29163.1212052239,0.016852013549061972,0.01894932078250134,5.7410247943146674e-05,0.00011705888151021114,0.018774851653047982
49,29163.3824269358,0.018402991374101042,0.018869448385270705,5.90936985274129e-05,0.00012042446542771935,0.018689930221315574
50,29163.6958992057,0.015367571984532799,0.017815569179254472,5.673015357953661e-05,0.00012550432966284286,0.017633334696012092
51,29164.0093782564,0.01731796174501376,0.01748319916961733,5.211597987088448e-05,0.00011955839093138981,0.017311524798815054
52,29164.2706159786,0.01758968753578113,0.016371691333757963,5.465358250399334e-05,0.0001286364215640096,0.01618840132968996
53,29164.5318584099,0.01805726082646669,0.016450781521790973,6.470255263737794e-05,0.00014072065581981162,0.016245358313333784
54,29164.8453555438,0.017938277677496693,0.017258344144044282,6.780293489125035e-05,0.00014193156995427828,0.017048609639198752
55,29165.1066083358,0.016673412680433028,0.017370583445960885,6.766734626641642e-05,0.00014712638822671092,0.017155789711467757
56,29165.3678658373,0.019055850036462426,0.018139403410897842,6.696108282494257e-05,0.0001311219884382465,0.017941320339634654
